,text,created,re,fav,followC,sn,pic,polarity,subjectivity,analyzer,atCompany,inReply,textClean,week,year
711,@matorres87 That’s cool Mark! Sounds like you have great taste! :),2,0,2,3579034,0,0,0.6458333333333334,0.7999999999999999,0.9097,0.0,1.0,"['mator', 'that', 'cool', 'mark', 'sound', 'lik', 'gre', 'tast']",15.0,2018.0
712,@jewelmarceloo The UberEATS website &amp; app will confirm if your address is eligible for delivery.,2,0,1,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['jewelmarceloo', 'ub', 'websit', 'amp', 'ap', 'confirm', 'address', 'elig', 'delivery']",15.0,2018.0
713,@mwleisley Treat yourself Morgan! You've earned it!,2,0,1,3579034,0,0,0.0,0.0,0.508,0.0,1.0,"['mwleisley', 'tre', 'morg', 'youv', 'earn']",15.0,2018.0
714,@iitscharli We want you to be happy with your meal so we encourage you to customize your order to your taste buds.… https://t.co/YlSLmnARaV,1,0,1,3579034,0,0,0.8,1.0,0.8214,0.0,1.0,"['iitscharl', 'want', 'happy', 'meal', 'enco', 'custom', 'ord', 'tast', 'bud', 'httpstcoylslmnarav']",15.0,2018.0
715,@ChillPedal That’s cool! Sounds like you have great taste! :),1,1,4,3579034,0,0,0.6458333333333334,0.7999999999999999,0.9097,0.0,1.0,"['chillp', 'that', 'cool', 'sound', 'lik', 'gre', 'tast']",15.0,2018.0
716,@__JLx We'll have some waiting for you Jennifer! 😍,0,0,1,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['jlx', 'wel', 'wait', 'jen']",15.0,2018.0
717,@taiapontee_ We'll have one waiting for you Kay! 😍,0,0,2,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['taiapont', 'wel', 'on', 'wait', 'kay']",15.0,2018.0
718,@livv_renee Sounds like you’re livin’ the dream. :),23,0,2,3579034,0,0,0.5,1.0,0.7579,0.0,1.0,"['livvr', 'sound', 'lik', 'yo', 'livin', 'dream']",14.0,2018.0
719,@xjoyce_i That’s cool Joyce! Sounds like you have great taste! :),23,0,3,3579034,0,0,0.6458333333333334,0.7999999999999999,0.9097,0.0,1.0,"['xjoyce', 'that', 'cool', 'joyc', 'sound', 'lik', 'gre', 'tast']",14.0,2018.0
720,@AlexEHanbury Sounds like you’re livin’ the dream Alex. :),23,0,4,3579034,0,0,0.5,1.0,0.7579,0.0,1.0,"['alexehanbury', 'sound', 'lik', 'yo', 'livin', 'dream', 'alex']",14.0,2018.0
721,@teter_totterr That’s cool Lauren! Sounds like you have great taste! :),23,1,4,3579034,0,0,0.6458333333333334,0.7999999999999999,0.9097,0.0,1.0,"['tetertotter', 'that', 'cool', 'laur', 'sound', 'lik', 'gre', 'tast']",14.0,2018.0
722,@TemoBrian That’s cool Brian! Sounds like you have great taste! 😍,23,0,2,3579034,0,0,0.71875,0.7,0.8585,0.0,1.0,"['temobr', 'that', 'cool', 'bri', 'sound', 'lik', 'gre', 'tast']",14.0,2018.0
723,@lexi_lueger Sounds like you’re livin’ the dream Lexi! :),23,0,3,3579034,0,0,0.5,1.0,0.7777,0.0,1.0,"['lexilueg', 'sound', 'lik', 'yo', 'livin', 'dream', 'lex']",14.0,2018.0
724,@JohanaZuluaga_ That’s cool Johana! Sounds like you have great taste! :),23,0,1,3579034,0,0,0.6458333333333334,0.7999999999999999,0.9097,0.0,1.0,"['johanazuluag', 'that', 'cool', 'johan', 'sound', 'lik', 'gre', 'tast']",14.0,2018.0
725,@SNeville_Golf That’s cool Steven! Sounds like you have great taste! :),23,0,1,3579034,0,0,0.6458333333333334,0.7999999999999999,0.9097,0.0,1.0,"['snevillegolf', 'that', 'cool', 'stev', 'sound', 'lik', 'gre', 'tast']",14.0,2018.0
726,@braley20 We're diggin’ your enthusiasm for our Sprite Tropic Berry Miranda. Swing by for your faves anytime the craving hits! 😍,23,0,2,3579034,0,0,0.0,0.0,0.4926,0.0,1.0,"['braley', 'diggin', 'enthusiasm', 'sprite', 'trop', 'berry', 'mirand', 'swing', 'fav', 'anytim', 'crav', 'hit']",14.0,2018.0
727,@marleebarrett20 Thanks Marlee! Coke + us is just the perfect match!,23,0,3,3579034,0,0,0.625,0.6,0.8011,0.0,1.0,"['marleebarret', 'thank', 'marl', 'cok', 'us', 'perfect', 'match']",14.0,2018.0
728,@gportentosa Alert! We have a McD’s emergency! Someone get our friend some McDonald's stat!,22,0,1,3579034,0,0,0.0,0.0,0.5684,0.0,1.0,"['gportentos', 'alert', 'mcds', 'emerg', 'someon', 'get', 'friend', 'mcdonalds', 'stat']",14.0,2018.0
729,@josieeleeigh Hi Josie! Thanks for reaching out. We like to keep things fresh so we change up our menu from time… https://t.co/RmQA8f95t5,22,0,2,3579034,0,0,0.25,0.35,0.8313,0.0,1.0,"['josieeleeigh', 'hi', 'josy', 'thank', 'reach', 'lik', 'keep', 'thing', 'fresh', 'chang', 'menu', 'tim', 'httpstcormqaft']",14.0,2018.0
730,@ssamxntha Hey thanks for the love!,22,0,1,3579034,0,0,0.4125,0.4,0.8122,0.0,1.0,"['ssamxnth', 'hey', 'thank', 'lov']",14.0,2018.0
731,@illyyh Breakfast game on point.,22,1,1,3579034,0,0,-0.4,0.4,0.0,0.0,1.0,"['illyyh', 'breakfast', 'gam', 'point']",14.0,2018.0
732,@TacaraShayLove Sounds good to us! We're always craving the opportunity to see more of you. :),22,0,2,3579034,0,0,0.625,0.7000000000000001,0.8502,0.0,1.0,"['tacarashaylov', 'sound', 'good', 'us', 'alway', 'crav', 'opportun', 'see']",14.0,2018.0
733,@coffeewithlaur Alert! We have a McD’s emergency! Someone get Lauren a McFlurry stat!,22,1,4,3579034,0,0,0.0,0.0,-0.3129,0.0,1.0,"['coffeewithla', 'alert', 'mcds', 'emerg', 'someon', 'get', 'laur', 'mcflurry', 'stat']",14.0,2018.0
734,@TweetBrownBoy Air high-five Ben! ✋,22,0,2,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['tweetbrownboy', 'air', 'highf', 'ben']",14.0,2018.0
735,@dall_colin That’s cool Colin! Sounds like you have great taste! :),22,0,2,3579034,0,0,0.6458333333333334,0.7999999999999999,0.9097,0.0,1.0,"['dallcolin', 'that', 'cool', 'colin', 'sound', 'lik', 'gre', 'tast']",14.0,2018.0
736,@carlaforniaaaa That’s cool Carl! Sounds like you have great taste! :),22,1,23,3579034,0,0,0.6458333333333334,0.7999999999999999,0.9097,0.0,1.0,"['carlaforniaaa', 'that', 'cool', 'carl', 'sound', 'lik', 'gre', 'tast']",14.0,2018.0
737,@ErikaD418 Sounds like you’re livin’ the dream Erika! 😊,22,0,5,3579034,0,0,0.0,0.0,0.5848,0.0,1.0,"['erikad', 'sound', 'lik', 'yo', 'livin', 'dream', 'erik']",14.0,2018.0
738,@faith_allways Thanks for sharing Faith! We hope you savor the flavor and enjoy the sweet savings!,22,0,1,3579034,0,0,0.3625,0.45,0.953,0.0,1.0,"['faithallway', 'thank', 'shar', 'fai', 'hop', 'sav', 'flav', 'enjoy', 'sweet', 'sav']",14.0,2018.0
739,@DasanieJ @TreyOKelly2 Thanks for stopping by Mollie! :),22,0,2,3579034,0,0,0.375,0.6,0.68,0.0,1.0,"['dasanies', 'treyokel', 'thank', 'stop', 'mol']",14.0,2018.0
740,@Jadese_Jasper That’s cool! Sounds like you have great taste! :),22,0,1,3579034,0,0,0.6458333333333334,0.7999999999999999,0.9097,0.0,1.0,"['jadesejasp', 'that', 'cool', 'sound', 'lik', 'gre', 'tast']",14.0,2018.0
741,@03gypsyluna Hey! We're diggin’ your enthusiasm for our app! Swing by for your faves anytime the craving hits!,22,0,2,3579034,0,0,0.0,0.0,0.5826,0.0,1.0,"['gypsylun', 'hey', 'diggin', 'enthusiasm', 'ap', 'swing', 'fav', 'anytim', 'crav', 'hit']",14.0,2018.0
742,@sierahmuno Thanks for stopping by Sierah! :),22,1,3,3579034,0,0,0.375,0.6,0.68,0.0,1.0,"['sierahmuno', 'thank', 'stop', 'sierah']",14.0,2018.0
743,@Daddyissueswho Alert! We have a McD’s emergency! Someone get our friend some McDonald's stat!,22,0,1,3579034,0,0,0.0,0.0,0.5684,0.0,1.0,"['daddyissueswho', 'alert', 'mcds', 'emerg', 'someon', 'get', 'friend', 'mcdonalds', 'stat']",14.0,2018.0
744,@lydiannajones The UberEATS website &amp; app will confirm if your address is eligible for delivery.,22,0,2,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['lydiannajon', 'ub', 'websit', 'amp', 'ap', 'confirm', 'address', 'elig', 'delivery']",14.0,2018.0
745,@Neil_231 That’s awesome Neil! Glad you got to experience a full out flavor explosion. :),22,0,2,3579034,0,0,0.5875,0.8875,0.8858,0.0,1.0,"['neil', 'that', 'awesom', 'neil', 'glad', 'got', 'expery', 'ful', 'flav', 'explod']",14.0,2018.0
746,@LXXVIP_ That's great to hear! Thanks for the feedback.,21,0,1,3579034,0,0,0.6,0.475,0.807,0.0,1.0,"['lxxvip', 'that', 'gre', 'hear', 'thank', 'feedback']",14.0,2018.0
747,"@annahoward__ Anna it’s like that old saying “The stomach wants what the stomach wants.""",21,0,2,3579034,0,0,0.16666666666666666,0.13333333333333333,0.3612,0.0,1.0,"['annahoward', 'ann', 'lik', 'old', 'say', 'stomach', 'want', 'stomach', 'want']",14.0,2018.0
748,**Takes #BigMac out of bag to a round of soft golf clap applause**,21,75,481,3579034,0,0,-0.05,0.375,0.0,0.0,0.0,"['tak', 'bigmac', 'bag', 'round', 'soft', 'golf', 'clap', 'applaus']",14.0,2018.0
749,@ijenaenikoleee Go ahead and treat yourself! You've earned it! 😍,21,0,1,3579034,0,0,0.0,0.0,0.508,0.0,1.0,"['ijenaenikol', 'go', 'ahead', 'tre', 'youv', 'earn']",14.0,2018.0
750,@ezgixduzce Aw that’s great news! We think you and us make a perfect team!,21,1,1,3579034,0,0,1.0,0.875,0.855,0.0,1.0,"['ezgixduzc', 'aw', 'that', 'gre', 'new', 'think', 'us', 'mak', 'perfect', 'team']",14.0,2018.0
751,@_KizzKayy Treat yourself Keisha! You've earned it!,21,0,1,3579034,0,0,0.0,0.0,0.508,0.0,1.0,"['kizzkayy', 'tre', 'keish', 'youv', 'earn']",14.0,2018.0
752,@ShaskoCarleen Alert! We have a McD’s emergency! Someone get Carleen a Big Mac stat!,21,1,5,3579034,0,0,0.0,0.1,-0.3129,0.0,1.0,"['shaskocarleen', 'alert', 'mcds', 'emerg', 'someon', 'get', 'carleen', 'big', 'mac', 'stat']",14.0,2018.0
753,@caro_meierr Thanks Carolyn! We must be hearing the same tune because that’s music to our ears. 😍,21,0,1,3579034,0,0,0.125,0.1625,0.4926,0.0,1.0,"['caromeier', 'thank', 'carolyn', 'must', 'hear', 'tun', 'that', 'mus', 'ear']",14.0,2018.0
754,@howdarey0u That’s cool! Sounds like you both have great taste! :),21,0,1,3579034,0,0,0.6458333333333334,0.7999999999999999,0.9097,0.0,1.0,"['howdareyu', 'that', 'cool', 'sound', 'lik', 'gre', 'tast']",14.0,2018.0
755,@yessimdatgirl Yaaassss! 🙌 We’re looking forward to seeing you soon Kayciee!,21,0,1,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['yessimdatgirl', 'yaaassss', 'look', 'forward', 'see', 'soon', 'kaycy']",14.0,2018.0
756,@Jen_Owen_ Thanks for stopping by Jen! :),21,0,1,3579034,0,0,0.375,0.6,0.68,0.0,1.0,"['jenow', 'thank', 'stop', 'jen']",14.0,2018.0
757,@kennedyjean_ Sounds good to us Kennedy! We are always craving the opportunity to see more of you. :),21,0,1,3579034,0,0,0.625,0.7000000000000001,0.8502,0.0,1.0,"['kennedys', 'sound', 'good', 'us', 'kennedy', 'alway', 'crav', 'opportun', 'see']",14.0,2018.0
758,@knutsonwrites We'll have some Chicken McNuggets waiting for you Mikey! 😊,21,0,2,3579034,0,0,-0.75,0.95,0.0,0.0,1.0,"['knutsonwrit', 'wel', 'chick', 'mcnuggets', 'wait', 'mikey']",14.0,2018.0
759,@bradyhuutch Alert! We have a McD’s emergency! Someone get Brady some Hash Browns stat!,21,0,2,3579034,0,0,0.0,0.0,-0.3129,0.0,1.0,"['bradyhuutch', 'alert', 'mcds', 'emerg', 'someon', 'get', 'brady', 'hash', 'brown', 'stat']",14.0,2018.0
760,@tmpckn6 Thanks Mariah! Diet Coke + us is just the perfect match!,20,0,3,3579034,0,0,0.625,0.6,0.8011,0.0,1.0,"['tmpckn', 'thank', 'mariah', 'diet', 'cok', 'us', 'perfect', 'match']",14.0,2018.0
761,@itssamt_ We'll have some waiting for you Sammie! 😍,20,0,2,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['itssamt', 'wel', 'wait', 'sammy']",14.0,2018.0
762,@Scamron_Giles Treat yourself George! You've earned it!,20,0,1,3579034,0,0,0.0,0.0,0.508,0.0,1.0,"['scamrongil', 'tre', 'georg', 'youv', 'earn']",14.0,2018.0
763,@Pbsegreve Thanks Peter! Coke + us is just the perfect match!,20,1,3,3579034,0,0,0.625,0.6,0.8011,0.0,1.0,"['pbsegreve', 'thank', 'pet', 'cok', 'us', 'perfect', 'match']",14.0,2018.0
764,@allyfulla Hi Ally! Thanks for reaching out. We like to keep things fresh so we change up our menu from time to time.,20,0,2,3579034,0,0,0.25,0.35,0.8313,0.0,1.0,"['allyfull', 'hi', 'al', 'thank', 'reach', 'lik', 'keep', 'thing', 'fresh', 'chang', 'menu', 'tim', 'tim']",14.0,2018.0
765,@dommmwilczek @wreckerbecker15 Sounds like you’re livin’ the dream! 😍,20,0,3,3579034,0,0,0.0,0.0,0.5848,0.0,1.0,"['dommmwilczek', 'wreckerbeck', 'sound', 'lik', 'yo', 'livin', 'dream']",14.0,2018.0
766,@qxeenjenn Sounds good to us Jen! We're always craving the opportunity to see more of you. :),20,0,1,3579034,0,0,0.625,0.7000000000000001,0.8502,0.0,0.0,"['qxeenjen', 'sound', 'good', 'us', 'jen', 'alway', 'crav', 'opportun', 'see']",14.0,2018.0
767,@axpast That’s cool! Sounds like you have great taste! :),20,0,1,3579034,0,0,0.6458333333333334,0.7999999999999999,0.9097,0.0,1.0,"['axpast', 'that', 'cool', 'sound', 'lik', 'gre', 'tast']",14.0,2018.0
768,@wholegrainer Sounds like you’re livin’ the dream Emmy! :),20,1,4,3579034,0,0,0.5,1.0,0.7777,0.0,1.0,"['wholegrain', 'sound', 'lik', 'yo', 'livin', 'dream', 'emmy']",14.0,2018.0
769,@X_Neishaa__ Aw you're the best ever!,20,1,2,3579034,0,0,1.0,0.3,0.6696,0.0,1.0,"['xneisha', 'aw', 'yo', 'best', 'ev']",14.0,2018.0
770,@rachcusick Rachel Yaaassss! 🙌 We’re looking forward to seeing you again soon!,20,1,8,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['rachcusick', 'rachel', 'yaaassss', 'look', 'forward', 'see', 'soon']",14.0,2018.0
771,@arnulfozuniga_ The UberEATS website &amp; app will confirm if your address is eligible for delivery.,20,0,1,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['arnulfozunig', 'ub', 'websit', 'amp', 'ap', 'confirm', 'address', 'elig', 'delivery']",14.0,2018.0
772,@hayjay0618 Sounds like you’re livin’ the dream Jay! 😊,20,0,1,3579034,0,0,0.0,0.0,0.5848,0.0,1.0,"['hayjay', 'sound', 'lik', 'yo', 'livin', 'dream', 'jay']",14.0,2018.0
773,@KWeezaaay Aw shucks Katie; you're making us blush! 😊,20,0,3,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['kweezaaay', 'aw', 'shuck', 'katy', 'yo', 'mak', 'us', 'blush']",14.0,2018.0
774,@laurenbeth716 Aw thanks Lauren Cody must be the sweetest person on Earth! :),20,0,4,3579034,0,0,0.375,0.6,0.7345,0.0,1.0,"['laurenbe', 'aw', 'thank', 'laur', 'cody', 'must', 'sweetest', 'person', 'ear']",14.0,2018.0
775,@MrsG_AJH It's like we were reading your mind Abby! Glad you love the deals. 😊,20,0,2,3579034,0,0,0.5,0.8,0.8748,0.0,1.0,"['mrsgajh', 'lik', 'read', 'mind', 'abby', 'glad', 'lov', 'deal']",14.0,2018.0
776,@Julie_Anna_Hall Sounds like you’re livin’ the dream Julieanna :),20,0,8,3579034,0,0,0.5,1.0,0.7579,0.0,1.0,"['julieannahal', 'sound', 'lik', 'yo', 'livin', 'dream', 'julieann']",14.0,2018.0
777,@heaviestpetting We're diggin’ your enthusiasm for our Chicken McNuggets Henry. Swing by for your faves anytime the craving hits! 😊,20,0,1,3579034,0,0,-0.75,0.95,0.4926,0.0,1.0,"['heaviestpet', 'diggin', 'enthusiasm', 'chick', 'mcnuggets', 'henry', 'swing', 'fav', 'anytim', 'crav', 'hit']",14.0,2018.0
778,@gabbylessard125 Sounds like you’re livin’ the dream Gabby! 😊,20,0,2,3579034,0,0,0.0,0.0,0.5848,0.0,1.0,"['gabbylessard', 'sound', 'lik', 'yo', 'livin', 'dream', 'gabby']",14.0,2018.0
779,@RickyBobbyy_ Air high-five Ricky!,19,0,3,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['rickybobbyy', 'air', 'highf', 'ricky']",14.0,2018.0
780,@seandolliff Glad you enjoyed them Sean! Thanks for trying it out. We hope you have another chance to order soon. Happiness awaits you!,19,2,3,3579034,0,0,0.55,0.525,0.9558,0.0,1.0,"['seandolliff', 'glad', 'enjoy', 'sean', 'thank', 'try', 'hop', 'anoth', 'chant', 'ord', 'soon', 'happy', 'await']",14.0,2018.0
781,@Beegle_Nation Sounds good to us Dylan! We are always craving the opportunity to see more of you. :),19,0,2,3579034,0,0,0.625,0.7000000000000001,0.8502,0.0,1.0,"['beegl', 'sound', 'good', 'us', 'dyl', 'alway', 'crav', 'opportun', 'see']",14.0,2018.0
782,@lettrjanie Treat yourself! You've earned it!,19,0,2,3579034,0,0,0.0,0.0,0.508,0.0,1.0,"['lettrjany', 'tre', 'youv', 'earn']",14.0,2018.0
783,@chey_riddle Love is in the eye of the beholder Cheyenne so we hope you’ll get to be holdin’ more Chicken McNuggets soon.,19,0,2,3579034,0,0,0.13333333333333333,0.6833333333333332,0.8115,0.0,1.0,"['cheyriddl', 'lov', 'ey', 'behold', 'cheyen', 'hop', 'youl', 'get', 'holdin', 'chick', 'mcnuggets', 'soon']",14.0,2018.0
784,@breacevedo13 Sounds like you’re livin’ the dream Bre. :),19,1,5,3579034,0,0,0.5,1.0,0.7579,0.0,1.0,"['breacevedo', 'sound', 'lik', 'yo', 'livin', 'dream', 'bre']",14.0,2018.0
785,@KatherineMorea Treat yourself Kat! You've earned it!,19,1,0,3579034,0,0,0.0,0.0,0.508,0.0,1.0,"['katherinemore', 'tre', 'kat', 'youv', 'earn']",14.0,2018.0
786,@ZaackThomas Treat yourself Zack! You've earned it! 😍,19,1,0,3579034,0,0,0.0,0.0,0.508,0.0,1.0,"['zaackthoma', 'tre', 'zack', 'youv', 'earn']",14.0,2018.0
787,@cactuscantwell Thanks for stopping by. Enjoy your meal!,19,1,1,3579034,0,0,0.35,0.35,0.6996,0.0,1.0,"['cactuscantwel', 'thank', 'stop', 'enjoy', 'meal']",14.0,2018.0
788,@britneyy975 Breakfast game on point Britney.,19,1,2,3579034,0,0,-0.4,0.4,0.0,0.0,1.0,"['britneyy', 'breakfast', 'gam', 'point', 'britney']",14.0,2018.0
789,@Theangelesbri Glad you feel that way Maria! Maybe we can be best fry-nds!,19,1,1,3579034,0,0,0.8125,0.65,0.8309,0.0,1.0,"['theangelesbr', 'glad', 'feel', 'way', 'mar', 'mayb', 'best', 'frynd']",14.0,2018.0
790,@Gabriellle_x Awe shucks Gabrielle; you're making us blush! 😍,19,1,3,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['gabrielllex', 'aw', 'shuck', 'gabriel', 'yo', 'mak', 'us', 'blush']",14.0,2018.0
791,@jasssmeeaann Alert! We have a McD’s emergency! Someone get her some McDonalds stat! 😍,19,1,0,3579034,0,0,0.0,0.0,-0.3129,0.0,1.0,"['jasssmeeaan', 'alert', 'mcds', 'emerg', 'someon', 'get', 'mcdonalds', 'stat']",14.0,2018.0
792,@HadleyDappen The UberEATS website &amp; app will confirm if your address is eligible for delivery.,19,1,0,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['hadleydap', 'ub', 'websit', 'amp', 'ap', 'confirm', 'address', 'elig', 'delivery']",14.0,2018.0
793,@xBENNYHANAx Treat yourself Benny! You've earned it! 😍,19,2,1,3579034,0,0,0.0,0.0,0.508,0.0,1.0,"['xbennyhanax', 'tre', 'benny', 'youv', 'earn']",14.0,2018.0
794,@__aralnxoxo Sounds like you made the right choice with #AllDayBreakfast! ☺,19,1,0,3579034,0,0,0.3571428571428571,0.5357142857142857,0.4199,0.0,1.0,"['aralnxoxo', 'sound', 'lik', 'mad', 'right', 'cho', 'alldaybreakfast']",14.0,2018.0
795,@theetylermoon Hey Tyler thanks for the love!,19,1,7,3579034,0,0,0.4125,0.4,0.8122,0.0,1.0,"['theetylermoon', 'hey', 'tyl', 'thank', 'lov']",14.0,2018.0
796,@tammycaballero_ The UberEATS website &amp; app will confirm if your address is eligible for delivery.,19,1,1,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['tammycaballero', 'ub', 'websit', 'amp', 'ap', 'confirm', 'address', 'elig', 'delivery']",14.0,2018.0
797,@sarahcolgan_88 We'll have one waiting for you Sarah!,18,1,3,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['sarahcolg', 'wel', 'on', 'wait', 'sarah']",14.0,2018.0
798,"@Tiffanymazing That’s cool Tiffany. It’s like that old saying “The stomach wants what the stomach wants.""",18,1,2,3579034,0,0,0.21249999999999997,0.2625,0.5859,0.0,1.0,"['tiffanymaz', 'that', 'cool', 'tiffany', 'lik', 'old', 'say', 'stomach', 'want', 'stomach', 'want']",14.0,2018.0
799,@pearlhyuns That’s cool! Sounds like you have great taste! :),18,1,0,3579034,0,0,0.6458333333333334,0.7999999999999999,0.9097,0.0,1.0,"['pearlhyun', 'that', 'cool', 'sound', 'lik', 'gre', 'tast']",14.0,2018.0
800,@UrnessMackenzie The UberEATS website &amp; app will confirm if your address is eligible for delivery Mackenzie.,18,1,1,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['urnessmackenzy', 'ub', 'websit', 'amp', 'ap', 'confirm', 'address', 'elig', 'delivery', 'mackenzy']",14.0,2018.0
801,@carltonmercer We want you to be happy with your meal so we encourage you to customize your order to your taste bu… https://t.co/jbM1jV6rf8,18,1,0,3579034,0,0,0.8,1.0,0.8214,0.0,1.0,"['carltonmerc', 'want', 'happy', 'meal', 'enco', 'custom', 'ord', 'tast', 'bu', 'httpstcojbmjvrf']",14.0,2018.0
802,@certifiedtravis Alert! We have a McD’s emergency! Someone get Travis a 10 piece Chicken McNugget Double Cheesebur… https://t.co/QgsrcGNRTi,18,3,4,3579034,0,0,-0.3,0.475,-0.2462,0.0,1.0,"['certifiedtrav', 'alert', 'mcds', 'emerg', 'someon', 'get', 'trav', 'piec', 'chick', 'mcnugget', 'doubl', 'cheeseb', 'httpstcoqgsrcgnrti']",14.0,2018.0
803,@hvngrygcl Breakfast game on point Anastasia.,18,2,1,3579034,0,0,-0.4,0.4,0.0,0.0,1.0,"['hvngrygcl', 'breakfast', 'gam', 'point', 'anastas']",14.0,2018.0
804,@Sam__Johnsonn Aw your manager is a real SWEETheart Sam! :),18,1,2,3579034,0,0,0.375,0.65,0.8221,0.0,1.0,"['samjohnson', 'aw', 'man', 'real', 'sweetheart', 'sam']",14.0,2018.0
805,@Gabosaurus_Rex Aw Blake is the best ever! 😍,18,3,7,3579034,0,0,1.0,0.3,0.6696,0.0,1.0,"['gabosaurusrex', 'aw', 'blak', 'best', 'ev']",14.0,2018.0
