,text,re,fav
2362,"['mom', 'say', 'pizz', 'rol', 'ready', 'httpstcozplykorh']",273,765
2363,"['friend', 'goal', 'httpstcocezvfpow']",105,426
2364,"['bryc', 'harp', 'hair', 'flip', 'thingsienjoyinword', 'httpstcogxtdfathvx']",207,535
2365,"['stanky', 'leg', 'mookiebet', 'httpstcolzigenpqp', 'httpstcogxpiouvpni']",215,643
2366,"['retir', 'every', 'oppos', 'pitch', 'httpstcobmgbtjkdn', 'httpstcofpqhqlh']",219,575
2367,"['friend', 'hyp', 'httpstcooicjxygwl', 'httpstcovfzpvfwag']",140,329
2368,"['day', 'right', 'melvinuptonjr', 'httpstcodcdefgpuw']",96,470
2369,"['bluejay', 'got', 'cloud', 'nin', 'httpstcobqhktsbb']",61,192
2370,"['sery', 'slid', 'skil', 'httpstcolcgwbdadu', 'httpstcoakuznbw']",186,501
2371,"['kid', 'cool', 'httpstcozcmiqqzu']",63,214
2372,"['yank', 'lov', 'mo', 'begin', 'gam', 'httpstcogpuaiyv']",116,519
2373,['httpstcoewsnrzlgyc'],219,723
2374,"['who', 'got', 'sweet', 'swing', 'robinsoncano', 'httpstconbviav', 'httpstcombqtywaiug']",64,210
2375,"['get', 'soft', 'httpstcoxxahpypae']",203,488
2376,"['say', 'hey', 'freddys', 'httpstcoviirudr', 'httpstcohtfxuqcmg']",18,95
2377,"['keon', 'broxton', 'watch', 'wal', 'httpstcoewcdnrbdux', 'httpstcokjqbpltl']",13,81
2378,"['easy', 'bal', 'girlhttpstcohfbqjrim', 'httpstcobrtyptm']",27,116
2379,"['fair', 'wouldnt', 'want', 'pitch', 'eith', 'joey', 'httpstcoomrukmgcph']",185,697
2380,"['spik', 'inspir', 'olymp', 'beach', 'volleybal', 'httpstcovzafqczqet', 'httpstcobrpxftuma']",87,335
2381,"['good', 'cut', 'httpstcowmpsjmt']",1000,1717
2382,"['lefthandersdayhug', 'httpstcobrztmiaa']",381,767
2383,"['wow', 'that', 'debutaustin', 'httpstcohvzjndkthejudge', 'httpstcofgyagjvu', 'httpstcowacgzac']",381,716
2384,"['cor', 'four', 'yankeesdynasty', 'httpstcoctvzcgmquk']",307,559
2385,"['night', 'arod', 'httpstcokaihlsfpy']",203,533
2386,"['littl', 'someth', 'road', 'httpstcojywpcbuc']",694,1766
2387,"['end', 'er', 'bronx', 'httpstcoezibpvigh', 'httpstcounyasxp']",744,1270
2388,"['third', 'bas', 'stad', 'on', 'last', 'tim', 'httpstcosyxsotcpw']",791,1677
2389,"['look', 'fresh', 'fella', 'httpstcovczwknas']",195,554
2390,"['didig', 'cool', 'httpstcodgeqqnfqt', 'httpstcodlytuax']",296,766
2391,"['strike', 'three', 'denny', 'cran', 'httpstcolvzwbauaqw', 'httpstcoduuvtmjoz']",25,95
2392,"['feel', 'httpstcogclqhpaa', 'httpstcogjetn']",479,918
2393,"['arod', 'thank', 'yank', 'faith', 'stad', 'httpstcofoynejfq']",148,382
2394,"['arod', 'credit', 'mo', 'best', 'mom', 'basebal', 'lif', 'fin', 'worldsery', 'httpstcozgukijtch']",63,275
2395,"['cant', 'rain', 'arod', 'parad', 'httpstcoizagcldrke', 'httpstcoiwqjerec']",154,472
2396,"['admir', 'httpstcojhpzzialu', 'httpstcodkjzyes']",112,396
2397,"['fridayfeel', 'kick', 'httpstcogccgagkq']",85,401
2398,"['anyth', 'hap', 'httpstcovykxkqwy', 'httpstcokdalebs']",35,115
2399,"['year', 'mad', 'httpstcoorziuywue']",235,938
2400,"['boop', 'httpstcoueeyrywwrd']",205,480
2401,"['carlo', 'martinez', 'bobby', 'bouch', 'httpstcoevccthhspc']",258,441
2402,"['phelp', 'httpstcoybodzqgsx']",182,829
2403,"['thing', 'rallym', 'httpstcogyezuagwwd']",89,390
2404,"['tim', 'go', 'hom', 'friend', 'want', 'keep', 'play', 'tag', 'httpstcouacaata']",174,492
2405,"['day', 'mad', 'httpstcohhgwziylef']",386,1268
2406,"['backtoback', 'back', 'gamebelt', 'httpstcoerwarwiig', 'moreland', 'httpstcoqlnxridd', 'httpstcocbxoiqsyy']",66,195
2407,"['nol', 'arenado', 'cant', 'ev', 'httpstcobrmoprln']",551,1205
2408,"['wak', 'new', 'gif', 'clubh', 'httpstcozeqxazpun', 'httpstcooyujuycbo']",54,223
2409,"['pitcherswhost', 'pitcherswhost', 'httpstcovsladxqqlz', 'httpstcowktwvngc']",86,359
2410,"['look', 'galapago', 'gang', 'weirdsportsmascot', 'httpstcohpzuzayt']",477,893
2411,"['rt', 'mlb', 'maxim', 'effort', 'httpstcowhuoqhdu', 'httpstcoogrghylf']",91,0
2412,"['going', 'wayn', 'man', 'httpstcolhbjtgcg']",48,262
2413,"['elgarysanchez', 'knew', 'ith', 'first', 'mlb', 'hr', 'crush', 'httpstcopxedufuow', 'httpstcounxtbks']",226,492
2414,"['mantisl', 'httpstcohbaqaeoe']",70,215
2415,"['machin', 'get', 'dirty', 'httpstcololtjsa']",21,110
2416,"['pick', 'javy', 'httpstcobksarebj', 'httpstcorlnsjfic']",90,176
2417,"['adr', 'us', 'basebal', 'smartsand', 'sil', 'httpstcoaescavxcl', 'httpstcopraehlzam']",92,393
2418,"['dont', 'play', 'food', 'httpstcoschpbwdz', 'httpstcocpnitvnrps']",42,56
2419,['httpstcomvaqngpt'],500,1245
2420,"['lead', 'run', 'plan', 'whol', 'tim', 'httpstcobnudzfgdgb', 'httpstcokrjyibixg']",21,77
2421,"['yo', 'athlet', 'lik', 'bigsexy', 'stay', 'feet', 'httpstcowbfcmusn']",101,287
2422,"['rt', 'mlb', 'tulo', 'wast', 'tim', 'httpstcobapifpp', 'httpstcoidscebf']",179,0
2423,"['gam', 'miss', 'realpfield', 'httpstcooxqekhtz']",1163,1925
2424,"['funny', 'big', 'norm', 'hat', 'httpstcogysnahwbea']",372,1166
2425,"['ther', 'tim', 'quit', 'lik', 'nap', 'tim', 'nationallazyday', 'httpstcobxwxfgglt']",268,730
2426,"['wont', 'lik', 'bust', 'hes', 'cross', 'httpstcoonmsgvfc', 'httpstcokmifkrxy']",279,761
2427,"['cant', 'find', 'gif', 'yo', 'look', 'solv', 'mlbcom', 'clubh', 'httpstcopunavdtax', 'httpstcoxrzcgwmay']",58,260
2428,"['cal', 'work', 'sick', 'ar', 'sur', 'bought', 'httpstcodoxpzaeual', 'httpstcooaygqqpz']",1818,2922
2429,"['lif', 'com', 'fast', 'httpstcozoofmnlkpt']",311,745
2430,"['fez', 'httpstcoupfqucimcx']",102,275
2431,"['talk', 'clutch', 'httpstcokrjfosxwki', 'httpstcotxsfpxnkvg']",223,739
2432,"['nat', 'first', 'basem', 'sur', 'httpstcoirwleahqf', 'httpstcozmypnxr']",33,156
2433,"['flavafraz', 'miss', 'mak', 'th', 'in', 'last', 'httpstcowrliewces', 'httpstcozjzghgwu']",55,223
2434,"['filthy', 'curv', 'mphworld', 'meet', 'alexrey', 'nasty', 'httpstcosimsrbpxuf']",630,1186
2435,"['thought', 'swim', 'mov', 'michaelphelp', 'httpstcoxdaaricwe']",293,912
2436,"['jackiebradleyjr', 'acc', 'httpstcocbizbucnxo', 'httpstcohopdummv']",73,169
2437,"['teamwork', 'mak', 'dream', 'work', 'httpstcoujqpkocvsu', 'httpstcostnxvssagx']",118,243
2438,"['train', 'com', 'httpstcolcmfaquihv', 'httpstcoxupmgic']",83,290
2439,"['on', 'night', 'maxscherz', 'httpstcoekoyqxj', 'httpstcolkpqucux']",56,329
2440,"['try', 'find', 'perfect', 'gif', 'dont', 'mlbcom', 'clubhousedownload', 'httpstcolrzcgutn', 'httpstcopbctkhcka']",150,388
2441,"['happy', 'nationalbookloversday', 'httpstcognerfymqt']",98,480
2442,"['plunk', 'walkoff', 'yadimolin', 'tak', 'httpstcojsnqad', 'httpstcovvywho']",134,494
2443,"['smoo', 'bcraw', 'httpstcortlohcud']",476,1319
2444,"['poseyslid', 'httpstcoujmvdfejd', 'httpstcoetihrtvvk']",419,723
2445,"['air', 'coco', 'httpstcopvbiquzg', 'httpstcoacxsknqlzj']",114,345
2446,"['hap', 'httpstcopewvhgdy', 'httpstcobxxbjqzw']",75,326
2447,"['ov', 'think', 'reason', 'httpstcotxgqumprz', 'ichiro', 'httpstcozgylhbvj']",142,654
2448,"['review', 'busterposey', 'throw', 'stil', 'ridic', 'httpstcozypapprcjy', 'httpstcoqhzjedvpz']",3379,4206
2449,"['cool', 'httpstcodwpekbly', 'httpstcompszrsldql']",20,89
2450,"['slip', 'n', 'slid', 'httpstcohihibogkgo']",88,208
2451,"['touch', 'nasty', 'httpstcoqybxgknz']",78,196
2452,"['fin', 'noggin', 'dud', 'httpstcozpmpml']",292,792
2453,"['meow', 'internationalcatday', 'httpstcopeavvldn']",102,265
2454,"['istartcryingwh', 'ther', 'day', 'basebal', 'httpstcojrhjwj']",230,778
2455,"['wak', 'fresh', 'gif', 'weekend', 'httpstcoicnbedipy', 'httpstcocgqwpgo']",55,368
2456,"['happy', 'birthday', 'happy', 'birthday', 'arizzo', 'httpstcoqxodvfcuzp']",275,1038
2457,"['claytonkersh', 'lov', 'plan', 'com', 'togeth', 'httpstcoqulpguaie']",761,1916
2458,"['rob', 'segedin', 'mak', 'mlb', 'debut', 'year', 'milb', 'batflip', 'want', 'httpstcojyuixbqep', 'httpstcovwtpkq']",153,422
2459,"['ther', 'new', 'memb', 'club', 'turn', 'friend', 'ichiro', 'httpstcohfkfwafit']",1539,3366
2460,"['mlb', 'try', 'get', 'tripl', 'trend', 'httpstcorzyligff', 'httpstcofrinxrnqc']",35,134
2461,"['gon', 'na', 'ichiro', 'httpstcoyfzjtqtlyl']",1092,2383
2462,"['get', 'hug', 'ichiro', 'httpstcorsgtwapfl']",366,871
2463,"['tripl', 'httpstcoyruugcqav', 'ichiro', 'httpstcoxabcvcm']",658,1326
2464,"['com', 'hot', 'httpstcowwdfsa', 'httpstcogpxomij']",80,293
2465,"['rob', 'hom', 'rent', 'car', 'reason', 'pric', 'happy', 'th', 'miketrout', 'httpstcoybyqcz', 'httpstcogqertmxtu']",105,235
2466,"['dont', 'look', 'lik', 'good', 'od', 'httpstcokfzdwxp', 'httpstcoeszslgllmd']",35,111
2467,"['sunday', 'rid', 'ben', 'rev', 'httpstcolkbceqmcw', 'httpstcopdtnkgjlzk']",94,291
2468,"['manny', 'homersno', 'httpstcobtuekkkh', 'httpstcoakvaopqwd', 'httpstcomsboqfxqm', 'httpstcoarypcyv']",141,240
2469,"['billyhamilton', 'recov', 'lik', 'boss', 'httpstcofozhvq', 'httpstcoqrwdsbuwb']",90,211
2470,['httpstcoytsnmpzei'],55,212
2471,"['friend', 'doesnt', 'mlbcom', 'clubh', 'download', 'httpstcovfftvje', 'httpstcopndjwigpx']",61,243
2472,"['tim', 'allstartim', 'silv', 'slug', 'roy', 'al', 'mvphappy', 'birthday', 'miketrout', 'httpstcoqvqngot']",1235,2266
2473,"['trick', 'shot', 'httpstcobzftoncz', 'httpstcoojniil']",129,437
2474,"['miketrout', 'kid', 'might', 'get', 'numb', 'retir', 'someday', 'httpstcocxcsiiyjkj', 'httpstcoqnlnyakt']",90,277
2475,"['star', 'contest', 'los', 'buy', 'din', 'go', 'httpstcompsjduci']",67,385
2476,"['mlb', 'forget', 'adjust', 'makeaplay', 'bunt', 'abl', 'httpstcooikidqzf']",56,189
2477,"['giancarlo', 'went', 'coloradoth', 'went', 'exact', 'youd', 'expect', 'httpstcogygcuxrp', 'httpstcoorneqfeid']",76,168
2478,"['someon', 'say', 'ther', 'charizard', 'street', 'httpstcocaihqwkxg']",613,1264
2479,"['nol', 'play', 'gam', 'expert', 'point', 'httpstcohjhqadgfyz', 'httpstcogjvfkqeip']",72,161
2480,"['dodg', 'bal', 'httpstcolonwpwwtwd', 'httpstcongaucwrmwo']",324,624
2481,"['whos', 'mant', 'httpstcoliwjfegdt']",483,1214
2482,"['inst', 'offens', 'ad', 'devotrav', 'httpstcoyapoqdf', 'httpstcormtrnfsh']",54,255
2483,"['turn', 'back', 'clock', 'httpstcopabgdkoht', 'httpstcormmbgadop']",15,101
2484,"['kickin', 'old', 'school', 'tbtc', 'httpstcowatztogb']",454,1583
2485,"['kid', 'saturday', 'httpstcohjvlpglt', 'httpstconoorbl']",23,99
2486,['httpstcooycccmrk'],165,458
2487,"['yeah', 'sci', 'httpstcofdnfxbw']",575,1169
2488,"['heisenberg', 'httpstcosaloocwna']",317,921
2489,"['tie', 'undon', 'cas', 'friday', 'goat', 'httpstcovqxgzpswy']",309,974
2490,"['on', 'many', 'com', 'orlando', 'arc', 'httpstcovajtxhr', 'httpstcoyphiislw']",69,250
2491,"['fanboy', 'lik', 'httpstcogoyhiqrv']",577,1521
2492,"['scrolling', 'timelin', 'recyc', 'mem', 'lik', 'httpstcomeqbnqtmt']",126,541
2493,"['oh', 'that', 'pretty', 'httpstcogevzfbiai', 'httpstcomxqdnzlxzq']",318,712
2494,"['hos', 'httpstcotplmqbaps', 'httpstcouxlzode']",254,585
2495,"['real', 'want', 'front', 'row', 'seat', 'httpstcomcjlvhzcme', 'httpstcobrfcoaj']",86,208
2496,"['know', 'httpstcoxpygsoej', 'httpstcomcatynwsbi']",86,276
2497,"['rang', 'day', 'ev', 'week', 'httpstcohemmylkwax', 'httpstcoelgjnoha']",60,148
2498,"['tex', 'going', 'giv', 'us', 'priceless', 'fac', 'httpstcoyywueygms']",343,937
2499,"['fridayfeel', 'hit', 'httpstcomrkmpjia']",181,518
2500,"['che', 'new', 'gif', 'clubh', 'morn', 'httpstcoqsnufxzjib', 'httpstcolrrpygzvhg']",16,106
2501,"['livin', 'edg', 'httpstcoqgrvgsiz', 'httpstcomgvastwiz']",63,202
2502,"['cmon', 'guy', 'httpstcoiyurbliby']",18,157
2503,"['easy', 'httpstcomifsvltl']",76,279
2504,"['jlucroy', 'look', 'pretty', 'good', 'rang', 'threads', 'huh', 'httpstcorcxozrsda', 'httpstcombqidjtyk']",69,221
2505,"['on', 'bat', 'harm', 'mak', 'gif', 'httpstcodwbxqly', 'httpstcolmztsaimt']",49,151
2506,"['amil', 'nasty', 'follow', 'cleveland', 'httpstcokjhuyhws']",251,783
2507,"['kkiermay', 'lot', 'httpstcozsfxmiq', 'httpstcogquqdflkv']",70,217
2508,"['salvadorperez', 'las', 'kne', 'httpstcoogbjhtmgd', 'httpstcogdcehpqw']",111,223
2509,['httpstcomoygwvh'],131,533
2510,"['hot', 'dog', 'sandwich', 'jammin', 'httpstcoqtpcfbzisf']",169,490
2511,"['hey', 'ad', 'gif', 'httpstcotqzwgohrel', 'clubh', 'today', 'thatdownload', 'httpstcoaiwzkmga', 'httpstcozdzwyjqg']",37,186
2512,"['split', 'though', 'httpstcozshgcdzdj', 'httpstcowtuzqk']",180,376
2513,"['ther', 'first', 'many', 'asb', 'httpstcodshycjpe', 'httpstcowymqgakddr']",38,123
2514,"['maikelfranco', 'hard', 'pass', 'play', 'th', 'in', 'httpstcoziawplki', 'walkoff', 'httpstcozgcddos']",89,348
2515,"['shad', 'flav', 'flav', 'httpstcohooxusaw']",135,425
2516,"['rock', 'httpstcocxxcrss', 'httpstcoxksggbij']",82,197
2517,['httpstcoqysyvgm'],309,835
2518,"['amaz', 'routin', 'kpill', 'httpstcondifsffk', 'httpstcodfpwnkhb']",149,398
2519,"['littl', 'help', 'httpstcoykewebtj', 'httpstcoofpxmstea']",45,160
2520,"['hom', 'run', 'httpstcozpzpxxtac', 'httpstcobzjepna']",120,326
2521,"['teixeiramark', 'dodg', 'basebal', 'basebal', 'cant', 'dodg', 'mark', 'teixeir', 'httpstcopmoqtvlkfl', 'httpstcoyzywohnhk']",98,307
2522,"['dodg', 'wrench', 'dodg', 'bal', 'httpstcocoutkb']",277,574
2523,"['madmax', 'mad', 'good', 'httpstcoveeporxs']",97,243
2524,"['wednesdaywisdom', 'download', 'clubh', 'httpstcokrdqrqtga', 'httpstcoshiexwmm']",9,73
2525,"['strike', 'httpstcogbgxzm', 'httpstconpaeufs']",64,201
2526,"['batsign', 'httpstcoafietwn']",82,428
2527,"['yeah', 'knew', 'httpstcotiliuvitd', 'httpstconkzkrfe']",480,891
2528,"['walkoff', 'lif', 'httpstcomkttagis', 'thrillofthegame', 'httpstcoqnjimz']",50,136
2529,"['slick', 'play', 'rook', 'httpstcohxaednux', 'httpstcocgasast']",116,227
2530,"['thatl', 'warm', 'heart', 'httpstcomrrqgnybr', 'httpstcoyrughdn']",191,601
2531,"['betray', 'on', 'httpstcoyrnfwnbzn', 'httpstcobharumny']",358,879
2532,"['bul', 'chin', 'shophr', 'httpstcolgiesuih', 'hr', 'httpstcotdmzfjjd', 'httpstcoivkmdceo']",36,87
2533,"['wow', 'wow', 'httpstcoshmvulncn', 'httpstcohjmwmiwut']",239,524
2534,"['tre', 'yo', 'self', 'httpstcolkaoppigzv', 'pitcherswhorak', 'httpstcovmdtatthm']",45,129
2535,"['maikelfranco', 'hurtin', 'basebal', 'httpstcodbmjdc', 'httpstcowycfvftomc']",4,15
2536,"['stupid', 'bat', 'httpstcoywztozi']",252,607
2537,"['met', 'fan', 'born', 'bred', 'httpstcotgovwhs']",340,1151
2538,"['think', 'someon', 'enjoy', 'nationalicecreamsandwichday', 'httpstcofnvnfik']",31,151
2539,"['gif', 'ad', 'mlbcom', 'clubh', 'wow', 'right', 'download', 'httpstcoymxcjbfrv', 'httpstcomnqnikks']",44,284
2540,"['start', 'day', 'tradedeadlin', 'lik', 'httpstcolquvxxfh']",176,540
2541,"['mutombo', 'fing', 'wag', 'class', 'httpstcofiqtsmgyi']",243,654
2542,"['carlo', 'clutch', 'httpstcoxkwahfbqm']",94,224
2543,"['dont', 'worry', 'on', 'saw', 'httpstcopajpgb']",163,448
2544,"['run', 'hair', 'gel', 'httpstcoggfszmtvr']",465,1205
2545,"['monday', 'httpstcotbukwlamd']",57,214
2546,"['stro', 'cant', 'ev', 'believ', 'kpill', 'sometim', 'httpstcoexvuuvmth', 'httpstcoxeicevjkw']",214,649
2547,"['abreg', 'pretty', 'cool', 'hot', 'corn', 'httpstconodpntef', 'httpstcojzaiklgzvy']",121,273
2548,"['yo', 'try', 'get', 'bed', 'httpstcolljxwvmv']",121,482
2549,"['see', 'someon', 'rt', 'fak', 'account', 'tradedeadlin', 'httpstcozhaecjpe']",455,1199
2550,"['gif', 'ad', 'weekend', 'httpstcoisxgrxldz', 'friend', 'stil', 'doesnt', 'clubh', 'httpstcolkdkeopuvu']",29,165
2551,"['get', 'guy', 'everyth', 'happy', 'birthday', 'madison', 'bumgarn', 'httpstcopzjjksd']",535,1384
2552,"['every', 'cub', 'fan', 'right', 'httpstcoctjrcecuun']",157,589
2553,"['oh', 'addisonrussel', 'that', 'smoo', 'httpstcolhhncxwwc']",1007,3047
2554,"['hes', 'alway', 'on', 'step', 'ahead', 'httpstcoarhrlouztf']",405,938
2555,"['get', 'kind', 'tre', 'httpstcocfcectri']",521,1717
2556,"['someon', 'giv', 'bal', 'girl', 'rais', 'httpstcoezftqavkt', 'httpstcobpjspdqd']",41,172
2557,"['hiddenbal', 'trick', 'httpstconpezfhqk']",383,849
2558,"['ev', 'best', 'fal', 'sometim', 'httpstcojmuxsxwxr', 'httpstcobqbgkbltbp']",134,418
2559,"['party', 'city', 'heat', 'httpstcovoyijov', 'walkoff', 'httpstcouznbjwjmt']",81,263
2560,"['commit', 'lie', 'httpstcovqkunmfa', 'httpstcokwnzxyssl']",24,128
2561,"['work', 'sunday', 'friend', 'httpstcobhsjcuwej']",209,496
2562,"['ray', 'tank', 'httpstcowwvtvkgf', 'httpstcoyfhosxll']",105,352
2563,"['happy', 'birthday', 'jos', 'nev', 'chang', 'httpstcofttoezlxx']",394,1316
2564,"['hey', 'dont', 'mess', 'texa', 'httpstcoaicswdh']",691,1474
2565,"['young', 'ddahl', 'cam', 'rak', 'httpstcoyukhvlzy', 'httpstcomfhwamrdf']",47,174
2566,"['mom', 'hom', 'alon', 'voicekevin', 'httpstcohgbygebpv', 'httpstcofjggezx']",91,271
2567,"['oh', 'know', 'think', 'left', 'key', 'somewh', 'brb', 'httpstcohvycdke']",300,757
2568,"['giv', 'officialbuck', 'inch', 'hel', 'tak', 'mil', 'httpstcodjqglkqgn', 'httpstcopyxectbwss']",143,281
2569,"['baby', 'hug', 'heavy', 'met', 'fan', 'httpstcozcaywpsoyc']",157,567
2570,"['sery', 'ree', 'httpstcowarytiwp', 'outstand', 'httpstcowjpvkonh']",46,171
2571,"['someon', 'pract', 'slip', 'n', 'slid', 'httpstcoxywwkiwt']",36,156
2572,"['dont', 'cal', 'tony', 'two', 'bag', 'httpstcodtlwztjogp', 'crush', 'httpstcoflxwwwnhk']",42,180
2573,"['tripl', 'alley', 'nah', 'rev', 'alley', 'httpstcoaepvbenij', 'httpstcohyrxmceomd']",21,109
2574,"['hap', 'httpstcogoawarjkh', 'httpstcosdlhyhz']",40,124
2575,"['peopl', 'say', 'favorit', 'bird', 'oriolehttpstcoomrclrgf', 'httpstcoogsrneyko']",150,340
2576,"['that', 'celebr', 'nationaldanceday', 'httpstcofqhyywbh', 'httpstcowvogvyzx']",120,405
2577,"['run', 'bul', 'httpstcoeambsjlk']",22,88
2578,"['tfw', 'saturday', 'basebal', 'start', 'on', 'hour', 'nationaldanceday', 'httpstconqtnjbuo']",164,379
2579,"['mlb', 'cut', 'roxf', 'download', 'mlbcom', 'clubh', 'gif', 'httpstcovfwkzvion', 'httpstcooeptjkrgo']",1,31
2580,"['anyth', 'bet', 'kepleron', 'prob', 'httpstcofepsoqz', 'httpstcouozsechj']",127,433
2581,"['yo', 'mak', 'third', 'adamspankyeaton', 'httpstcoxyxeaocu', 'httpstcowkqoqrnynu']",228,555
2582,"['koltenwong', 'going', 'catch', 'mat', 'land', 'httpstcombbnkzjy', 'outstand', 'httpstcownmdauub']",81,243
2583,"['many', 'quest', 'httpstcoxyxuiqvus', 'httpstcokklmenqf']",73,165
2584,"['ther', 'tim', 'httpstcoyfjarowt', 'httpstcoexqwbvzh']",73,188
2585,"['basebal', 'doom', 'hit', 'bat', 'httpstcopbblwsw', 'crush', 'httpstcofilihjbp']",227,547
2586,"['that', 'gre', 'javybaez', 'mov', 'httpstcofxdhcokgr']",324,806
2587,"['youv', 'wait', 'week', 'fridayfeel', 'httpstcomcjhcfoqm']",483,984
2588,"['start', 'httpstcouypbfeyxme']",327,948
2589,"['hey', 'httpstcowfuyqdah']",223,871
2590,"['on', 'real', 'big', 'pap', 'httpstcolzdmdfbyjd']",570,1410
2591,"['httpstconlbjppvzvf', 'httpstcoavkbyxvrdd']",390,781
2592,"['got', 'ta', 'chang', 'hit', 'ey', 'level', 'sometim', 'right', 'httpstcorynbtbgxa', 'httpstcoriwecppa']",141,406
2593,"['hero', 'leftfield', 'linehttpstcoalpkgip', 'httpstcoshltyqorx']",16,89
2594,"['phil', 'firework', 'companymaikelfranco', 'httpstcodiliuwbv', 'tommyjoseph', 'httpstcoccqdita', 'httpstcobymhfbwjfs']",69,176
2595,"['hat', 'glov', 'httpstcompsonlgye', 'httpstcolnzjplbok']",80,266
2596,"['poor', 'bat', 'httpstcodufbrrft']",92,322
2597,"['wor', 'httpstcoglfcrdwq']",23,81
2598,"['giddy', 'jak', 'httpstcooxsurkhj', 'httpstcoiatixhrqef']",104,486
2599,"['how', 'night', 'going', 'billybutleroakit', 'good', 'httpstcocqqfcri']",43,187
2600,"['coachjim', 'aint', 'mess', 'around', 'hes', 'nev', 'mess', 'around', 'httpstcowdxjlkji', 'httpstcolsmumvzig']",158,453
2601,"['hit', 'first', 'mlb', 'hom', 'dead', 'cent', 'respect', 'httpstcoxcquvfyi', 'httpstcovjmseihr']",59,208
2602,"['itsgabrielleu', 'dwyanewad', 'root', 'httpstcoenzeqtzuk']",100,419
2603,"['hang', 'em', 'httpstcodvwhxfr', 'httpstcoapcxdjl']",204,520
2604,"['beyond', 'httpstcobjxqxckxp']",60,155
2605,"['alway', 'last', 'plac', 'look', 'httpstcoeecydxbg']",134,424
2606,"['dont', 'nee', 'field', 'flash', 'leath', 'httpstcoyikjndgx', 'httpstcoypfwugznq']",45,155
2607,"['wel', 'flo', 'httpstcojmxauonzmd']",265,623
2608,"['asg', 'logo', 'httpstcoiuhseljtv']",68,232
2609,"['birthday', 'go', 'littl', 'heavy', 'desserthappy', 'nd', 'maxscherz', 'httpstcogfrfwebyc']",134,551
2610,"['everyon', 'look', 'mak', 'perfect', 'tradedeadlin', 'deal', 'httpstcokpsnlqb']",428,1086
2611,"['mad', 'hat', 'httpstcohthjseh']",191,630
2612,"['lindorbc', 'httpstconyifqjdq', 'httpstcokffjkgyos']",262,529
2613,"['nol', 'arenado', 'rar', 'barehand', 'play', 'httpstcohewcjred', 'httpstconmmoezc']",205,550
2614,"['pedromartinez', 'lov', 'camer', 'camer', 'lov', 'pedro', 'httpstcomwmyyrf']",17,130
2615,"['stop', 'pham', 'httpstcoquyrvtdqs', 'httpstcosllvkmg']",61,156
2616,"['get', 'hit', 'hom', 'run', 'sillythingstobemadabout', 'httpstcouutvsow']",419,1030
2617,"['jackiebradleyjr', 'get', 'photobomb', 'redempt', 'httpstcougfpcfg']",387,1011
2618,"['dont', 'know', 'filthy', 'asanch', 'httpstcosidfciclz']",318,915
2619,"['alex', 'gordon', 'catch', 'rol', 'httpstcocdqpcmp', 'httpstcoyeqcqcfucp']",57,190
2620,"['abreg', 'dad', 'attend', 'hes', 'pump', 'httpstcomacoimmn', 'httpstcosggvatvf']",101,347
2621,"['melk', 'man', 'del', 'httpstcouaifrge', 'httpstcooslfjk']",31,130
2622,"['slick', 'field', 'httpstcobcznhl', 'httpstcoomrgpwclzr']",107,313
2623,"['yank', 'fan', 'right', 'httpstcoxjkcgwnx']",404,753
2624,"['cub', 'fan', 'right', 'httpstcobkceaogjt']",483,1034
2625,"['top', 'hotfudgesundaeday', 'httpstcokhppw']",73,285
2626,"['youv', 'got', 'perfect', 'gif', 'every', 'reply', 'new', 'gif', 'mlbcom', 'clubh', 'today', 'httpstcohudsyoby', 'httpstcodbanyihqm']",123,501
2627,"['every', 'day', 'mondaymot', 'httpstcokvmtajezv']",79,278
2628,"['catch', 'hat', 'catch', 'bal', 'httpstcoofgbxdk']",348,1077
2629,"['catch', 'right', 'belong', 'hom', 'hofwknd', 'httpstconnutzdwany']",206,755
2630,"['kid', 'forev', 'young', 'baseballhal', 'hofwknd', 'httpstcocqiuvdfaz']",364,1092
2631,"['milb', 'stud', 'clear', 'pref', 'stair', 'httpstcoqhdbrloey', 'httpstcovaxwuuywl']",20,113
2632,"['arizzo', 'hyp', 'httpstcoufgdyykt', 'httpstcohxxorblh']",180,537
2633,"['realcarlosgomez', 'get', 'httpstcocpkxnqaxz', 'httpstcowtmikvu']",85,202
2634,"['walkoff', 'sweepth', 'cap', 'weekend', 'httpstcorlckswt', 'thrillofthegame', 'httpstcoacbkbipyqh']",51,109
2635,"['justjup', 'rob', 'hom', 'mad', 'look', 'easy', 'httpstcomkrwxfgqx', 'httpstcoyrrcfbnxo']",122,306
2636,"['eeph', 'httpstcogbhizxq']",239,505
2637,"['hap', 'httpstcoqdtgjldnhh', 'httpstcoricluqodzc']",22,85
2638,"['saw', 'edw', 'sign', 'httpstcochixdjgt']",30,128
2639,"['ok', 'she', 'got', 'good', 'excus', 'wear', 'cap', 'httpstcofxetmmwge']",56,234
2640,"['that', 'on', 'thing', 'souvenir', 'httpstcoielolzeos', 'httpstcojzmjbxrnlo']",30,83
2641,"['mconforto', 'play', 'cent', 'huhthatl', 'play', 'httpstcolqnatqryz', 'httpstcohltpyfitv']",180,442
2642,"['wakin', 'induc', 'day', 'lik', 'hofwknd', 'httpstcosnhlskpx']",889,1679
2643,"['everyon', 'hyp', 'hofwknd', 'httpstcouwphtdi']",19,84
