,text,re,fav
270,"['kozakfvm', 'nic', 'least', 'two', 'last', 'year', 'excel', 'pastry', 'ment', 'whop', 'gre', 'bridg']",0,0
271,"['cyf', 'brrrrrlin']",0,1
272,"['dawsonyweb', 'next', 'bonfir', 'night', 'april']",0,1
273,"['thebeck', 'long', 'dont', 'start', 'drink', 'bottl', 'hot', 'sauc']",0,1
274,"['mdclass', 'milldamschool', 'mdmrsthompson', 'watertontrust', 'top', 'job', 'team']",0,1
275,"['mdclass', 'much', 'learn']",0,0
276,"['standensbarnp', 'gre', 'work', 'lot', 'consid', 'spac', 'watch']",0,0
277,"['mrsmartinryf', 'everyon', 'get', 'stuck', 'that', 'lik', 'see']",0,1
278,"['sundayswellbn', 'giyireland', 'boy', 'mean', 'busy']",1,1
279,"['misscrippsnr', 'good', 'going', 'everyon', 'youl', 'eg', 'cress', 'sandwich', 'tim']",0,0
280,"['westburyjuny', 'excel', 'work', 'gang', 'excit', 'watch', 'grow']",0,0
281,"['pjpie', 'hardy', 'littl', 'see', 'youv', 'got']",0,1
282,"['stoswaldsrc', 'gre', 'job', 'ol']",0,0
283,"['ehnursery', 'ginorm', 'wel', 'don', 'everyon']",0,0
284,"['strongstemshe', 'giyireland', 'gre', 'work', 'everyon', 'extr', 'point', 'man', 'grow', 'bottl', 'juic']",0,1
285,"['fieldheadcarrp', 'mud', 'everywh', 'lik', 'gre', 'going', 'gang']",0,0
286,"['shbnsseninf', 'innocentireland', 'giyireland', 'theyl', 'forest', 'tim', 'next', 'week']",0,0
287,"['ardricn', 'innocentireland', 'excel', 'work', 'everybody', 'hop', 'brought', 'chair']",0,1
288,"['nic', 'itl', 'catch', 'surpr', 'hot', 'day', 'soon']",0,0
289,"['joshmurph', 'start', 'fest', 'get', 'tweet', 'josh', 'wild', 'rid', 'alright']",0,1
290,"['carrsglenp', 'excit']",0,1
291,"['witchyn', 'look', 'dan', 'freshfac', 'youth', 'must', 'twelv']",0,0
292,"['witchyn', 'ah', 'day']",0,0
293,"['hipsterdoob', 'bestfootleft', 'uk', 'itl', 'start', 'appear', 'supermarket', 'april', 'httpstcovoybaho']",1,3
294,"['jennstothard', 'going', 'upd', 'pack', 'let', 'everyon', 'know']",0,1
295,"['jennstothard', 'nic', 'hear', 'jen', 'wev', 'look', 'altern', 'straws', 'plast', 'stil', 'httpstcoovfbzgmxtn']",0,0
296,"['jacquicottrel', 'wait', 'wimbledon', 'ic']",0,1
297,"['spottedbargain', 'ah', 'myst', 'smoothy', 'del', 'duckbil', 'platyp']",0,1
298,"['rjoborn', 'battery', 'sel', 'rich']",0,11
299,"['spring', 'flow', 'bloom', 'day', 'get', 'long', 'rabbit', 'hid', 'chocol', 'eg', 'around', 'gard']",87,462
300,"['jennyxx', 'alway', 'said', 'big', 'heart']",0,0
301,"['mcfadyenjane', 'halvorson', 'aneventapart', 'thou', 'hast']",0,1
302,"['beckyexcel', 'thank', 'lot', 'becky', 'tru', 'word', 'excel', 'nam']",0,1
303,"['jasonhagu', 'excel', 'lungwork', 'jas']",0,1
304,"['jennyxx', 'legend', 'drink', 'wouldnt', 'get', 'anyon', 'hand', 'without', 'peopl', 'lik', 'thank', 'lot', 'jen']",1,0
305,"['alliern', 'would', 'look']",0,1
306,"['rosinacarley', 'holy', 'hatrimony', 'gre', 'work', 'ev', 'jud']",0,1
307,"['peterbarfield', 'branch', 'monkey']",0,0
308,"['aravisthoma', 'herbivoreclub', 'afraid', 'wev', 'mad', 'pond', 'yet', 'hop', 'on', 'day', 'wel', 'sid', 'atl']",0,0
309,"['shahleen', 'send', 'warm', 'thought', 'thick', 'jump', 'way', 'shahleen']",0,1
310,"['merelydar', 'ah', 'sky', 'puddl']",0,0
311,"['stmolaga', 'snagaeilg', 'sit', 'correct', 'mak', 'sur', 'eat', 'seachtain', 'na', 'gaeilg']",0,1
312,"['pjwilkinson', 'thank', 'get', 'touch', 'phillip', 'recommend', 'ml', 'serv', 'sup', 'smoothy', 'that', 'h', 'httpstcotdbjxxtjb']",0,0
313,"['lucehoskin', 'could', 'dog', 'though']",0,1
314,"['strongstemshe', 'giyireland', 'glad', 'see', 'theyr', 'cop', 'cold']",0,0
315,"['stormangelyn', 'herbivoreclub', 'long', 'angelyn', 'itl', 'hit', 'shelv', 'april']",0,0
316,"['puppyowo', 'think', 'yo', 'think', 'get', 'lucky']",0,0
317,"['jennyxx', 'wel', 'let', 'see', 'yo', 'nic']",1,0
318,"['willsono', 'thank', 'pop', 'lot']",0,1
319,"['soopergirl', 'form', 'vert', 'transport', 'includ', 'limit', 'pogo', 'stick', 'spac', 'hop', 'climb', 'httpstcomyrnsoxff']",0,1
320,"['ageukb', 'keynshamcouncil', 'littlemix', 'sironac', 'legend', 'lot']",0,1
321,"['planetotpl', 'excit']",0,1
322,"['ellieemin', 'on', 'blam', 'el', 'mayb', 'stick', 'sev', 'big', 'coat', 'see', 'turn', 'heat', 'wav']",0,0
323,"['mcfadyenjane', 'halvorson', 'aneventapart', 'excepte', 'uponst', 'ye', 'old', 'twit', 'wherest', 'on', 'soundeth', 'mediev', 'somst', 'reason']",0,1
324,"['emch', 'halvorson', 'blush', 'bright', 'shad', 'red', 'peopl', 'keep', 'ask', 'us', 'bought', 'elmo', 'costum']",0,1
325,"['peterbarfield', 'that', 'quit', 'flockherdgaggl', 'monkey', 'youv', 'got', 'pet']",0,0
326,"['leannekoal', 'good', 'know', 'thank', 'lean', 'list', 'job', 'car', 'pag', 'keep', 'ey', 'peel', 'httpstcohjoznhod']",0,1
327,"['famofunk', 'that', 'mus', 'ear', 'jad', 'theyl', 'start', 'appear', 'shop', 'april', 'may', 'lik', 'christmas', 'dec']",0,0
328,"['famofunk', 'nic', 'hear', 'jad', 'smoothy', 'breakthrough', 'hit', 'mak', 'lot', 'nat', 'tasty', 'drin', 'httpstcoorbgeyxwn']",0,0
329,"['keithrileywhit', 'classicfm', 'word', 'wis', 'dont', 'blend', 'violin', 'stringy']",0,1
330,"['davisxo', 'pleas', 'nata', 'hop', 'yo', 'fir', 'cylind', 'cub', 'pyramid', 'today']",0,0
331,"['forexmayhem', 'wev', 'slid']",0,0
332,"['rhubarbrhubarb', 'icy', 'masterpiec', 'nic', 'on', 'joan']",0,1
333,"['chrispjones', 'good', 'look', 'pair', 'christopher']",0,0
334,"['lilgiraff', 'squ']",0,1
335,"['renatoiaross', 'yo', 'real', 'bright', 'spark']",0,0
336,"['piec', 'che', 'an', 'clink', 'glass', 'bit', 'eag', 'spil', 'everywh']",0,1
337,"['idinasparrilla', 'feel', 'lik', 'min', 'elev']",0,1
338,"['kjhardwell', 'thank', 'kei', 'feel', 'warm', 'insid', 'lik', 'appl', 'pie', 'jump']",0,0
339,"['sianapjohn', 'chil', 'bittery', 'less', 'publ', 'transport', 'disruptiony']",0,1
340,"['merelydar', 'big', 'whit', 'clump', 'larg', 'snowflak']",0,0
341,"['bgbaz', 'jar', 'jar', 'though', 'that', 'someth']",0,0
342,"['katewhitefoot', 'bow']",1,0
343,"['ezgflight', 'least', 'wasnt', 'prequel', 'jamy', 'least', 'wasnt', 'prequel']",0,0
344,"['tonybowenmus', 'wev', 'got', 'fing', 'cross', 'mit', 'tony']",0,1
345,"['pinkwald', 'mayb', 'postcredit', 'sequ']",0,0
346,"['findmetheword', 'sorry', 'hear', 'cha', 'hop', 'walsal', 'thorough', 'thaw', 'get']",0,1
347,"['carolaguinag', 'hey', 'carolin', 'quick', 'answ', 'afraid', 'busy', 'mak', 'big', 'grow', 'biggest', 'ev', 'httpstcoufafszvyv']",0,0
348,"['jennyxx', 'could', 'alway', 'od', 'bottl', 'juic', 'mayb', 'ev', 'coconut', 'wat']",0,0
349,"['sazrhid', 'hes', 'gre', 'guy', 'top', 'notch', 'blok', 'stell', 'fell']",0,1
350,"['missplantyear', 'giyireland', 'nam', 'perfect']",0,1
351,"['thepunnyth', 'pursu', 'pursu', 'busy', 'tir', 'bubbl', 'drink']",0,1
352,"['mariekedeva', 'new', 'head', 'op', 'right']",1,1
353,"['stmolaga', 'gre', 'job', 'eat', 'green', 'everyon', 'interest', 'someon', 'class', 'fish', 'writ', 'head']",0,1
354,"['jackston', 'nic', 'bowl', 'alley', 'yo', 'build', 'jack', 'nee', 'sev']",0,1
355,"['weath', 'upd', 'beast', 'east', 'big', 'long', 'snowy']",49,328
356,"['zoemuriel', 'shootingstarpr', 'ageuk', 'gre', 'work', 'zoe', 'renam', 'lightbulb', 'mom', 'theyr', 'happy', 'starry', 'lampy', 'thingy', 'mom']",0,2
357,"['janicehooley', 'big', 'bird', 'friend', 'cooky', 'monst', 'perch', 'gre', 'see', 'yo', 'quick', 'mark', 'httpstcosumopzenta']",0,1
358,"['jameseonlin', 'bet', 'press', 'shift', 'fiv', 'tim']",0,1
359,"['jameseonlin', 'dont', 'spil', 'keyboard']",0,1
360,"['fxrno', 'phon', 'class']",0,2
361,"['hootsuit', 'lucyrlulu', 'lucyrlulu', 'cool', 'wor', 'follow', 'ev', 'hat', 'ic', 'she', 'cool', 'diff', 'way']",0,1
362,"['jamietld', 'grazedotcom', 'sidneyxstev', 'lik', 'batm', 'robin', 'less', 'tight']",0,1
363,"['bahardietit', 'thank', 'get', 'touch', 'bah', 'cur', 'say', 'port', 'ml', 'gov', 'httpstcoctjewil']",0,0
364,"['grazedotcom', 'sidneyxstev', 'step', 'asid', 'bean', 'toast']",0,2
365,"['bnppwealth', 'sustain', 'orangesimonreid', 'simon', 'good', 'eg', 'ev', 'bet', 'captain']",0,1
366,"['loftusterr', 'yo', 'welcom', 'terr', 'basil']",0,0
367,"['nananan', 'wev', 'got', 'troubl', 'unleash', 'diff', 'typ', 'stick', 'unleash', 'prim', 'numb']",0,1
368,"['mdclass', 'giyireland', 'applaud', 'next', 'thirteen', 'half', 'hour']",0,0
369,"['runouri', 'that', 'tak', 'mak', 'happy', 'josy', 'wel', 'keep', 'youl', 'get', 'sick', 'us', 'ev']",0,1
370,"['emmabub', 'want', 'revid', 'bright', 'com', 'us', 'emmayou', 'want', 'sink', 'shiny', 'memb', 'roy', 'f', 'httpstcoypfihrfw']",0,1
371,"['lordwarkwor', 'go', 'pac', 'daniel', 'marathon', 'sprint', 'see', 'usain', 'bolt', 'block', 'next', 'us', 'oh']",0,1
372,"['stjosephssch', 'excel', 'work', 'lot', 'flow', 'pow', 'elbow']",0,1
373,"['heyitsem', 'thank', 'get', 'touch', 'em', 'pack', 'stil', 'access', 'learn', 'resourc', 'httpstcoslqdpofhta']",0,0
374,"['lubomsk', 'emmben', 'ah', 'ol', 'banan', 'rid', 'bik', 'cobbl']",0,1
375,"['forexmayhem', 'real', 'sorry', 'hear', 'genuin', 'rub', 'part', 'phon', 'real', 'busy', 'httpstcowqwyvjhbi']",0,0
376,"['doobiek', 'doesnt', 'sound', 'right', 'sorry', 'dm', 'us', 'email', 'address', 'littl', 'search', 'thank', 'lot']",0,0
377,"['magiciandoz', 'that', 'lik', 'mus', 'ear', 'fin', 'art', 'ey', 'feath', 'dust', 'armpit']",0,0
378,"['selectmodelmgmt', 'good', 'look', 'pair', 'model', 'peopl', 'hold', 'gre']",0,0
379,"['hillviewprim', 'cant', 'tak', 'ey', 'sib', 'tig', 'hat']",0,3
380,"['salemk', 'frodoh']",0,4
381,"['elijay', 'gold', 'decid', 'mak', 'sur', 'know', 'astronom']",0,1
382,"['elderlygoos', 'stil', 'least', 'balrog']",0,1
383,"['jackston', 'rock', 'ars', 'weng', 'coat']",0,2
384,"['celticmarch', 'adlynch', 'shal', 'pass', 'wind']",0,1
385,"['viclwest', 'mdclass', 'giyireland', 'innocentireland', 'theyr', 'class', 'act']",0,0
386,"['nananan', 'calc', 'doesnt', 'bit', 'oversight', 'real']",0,1
387,"['mdclass', 'giyireland', 'innocentireland', 'greenfl', 'lik', 'mr']",0,0
388,"['captainstead', 'laurajtim', 'two', 'behav', 'wel', 'turn', 'car', 'right', 'round', 'therel', 'wheelbarrow', 'world', 'anyon']",0,0
389,"['lordwarkwor', 'hop', 'nail', 'mou', 'part']",0,1
390,"['runouri', 'fruit', 'veg', 'noth', 'els', 'ev', 'phil', 'smil']",0,1
391,"['salamanderkim', 'nic', 'drink', 'cho']",0,1
392,"['emmabub', 'hono', 'lofty', 'company', 'shiny', 'sink']",0,2
393,"['livewellloc', 'innocentireland', 'giyireland', 'rdec', 'hello', 'lot', 'hey', 'ireland', 'pack', 'gon', 'bu', 'httpstcosbfolgwow']",0,1
394,"['elijay', 'el', 'gold', 'decid', 'mak', 'person', 'train', 'pluto', 'sery', 'planet']",0,1
395,"['weath', 'upd', 'grey', 'damp', 'lik', 'gandalf', 'show']",145,622
396,"['artificiallawy', 'mayb', 'on', 'day', 'nam', 'us', 'emod', 'stranger', 'thing', 'hap']",0,1
397,"['artificiallawy', 'com', 'fact', 'nam', 'describ', 'drink', 'tast', 'lik', 'richard', 'httpstcofrqdqor']",0,0
398,"['laurajtim', 'lov', 'tast', 'juic', 'much', 'lov', 'eyelash', 'lot']",0,2
399,"['theredstiletto', 'lynnkpark', 'wild', 'innum']",0,1
400,"['lincwav', 'fair', 'play', 'lin', 'appl', 'juic', 'also', 'mak', 'convint', 'glass', 'pinot', 'squint', 'real', 'httpstcodwifos']",0,1
401,"['elijay', 'absolv', 'what', 'bet', 'kid', 'smoothy', 'kid', 'smoothy', 'bought', 'buy', 'someon', 'els', 'httpstcohwtsmfxc']",0,1
402,"['thismademecool', 'tel', 'us', 'ev', 'sint', 'post', 'pie', 'chart', 'everyon', 'want', 'us', 'math', 'obvy']",0,0
403,"['ankebodzin', 'wev', 'seen', 'nev', 'see']",0,1
404,"['shoelac', 'good', 'blend', 'twic', 'anoth', 'way', 'say', 'get', 'littl', 'typo', 'fix', 'get', 'httpstcoehfnfoqwm']",0,1
405,"['thealmightyword', 'perfect', 'youv', 'hit', 'hail', 'head', 'on']",0,1
406,"['artificiallawy', 'hello', 'richard', 'tend', 'nam', 'drink', 'accord', 'lead', 'ingredy', 'rath', 'quan', 'httpstconffezw']",0,0
407,"['auntienatn', 'youv', 'got', 'us', 'think', 'din']",0,0
408,"['elijay', 'el', 'buy', 'kid', 'smoothy']",0,1
409,"['koalaclumsy', 'got', 'thank', 'teach', 'expery', 'od', 'look', 'confirm', 'but', 'sid']",0,0
410,"['tanchurchil', 'acquir', 'tast', 'anoth', 'way', 'say', 'gre', 'tast', 'right']",0,0
411,"['elijay', 'consid', 'curios', 'wel', 'tru', 'peak', 'ask', 'quest', 'us']",0,1
412,"['emskiham', 'brief', 'spel', 'investig', 'confirm', 'work', 'way']",0,1
413,"['koalaclumsy', 'hit', 'shift', 'rep', 'turn', 'calc', 'aret', 'strong', 'point', 'giv', 'us', 'minut', 'wel', 'answ']",0,0
414,"['alicepriestland', 'writ', 'turn', 'upsid', 'put', 'front', 'mir']",0,1
415,"['koalaclumsy', 'deal', 'ln', 'key', 'second', 'right', 'yo', 'us', 'casio', 'useless', 'bit', 'informat', 'httpstcocohcnmjnh']",0,0
416,"['susenorm', 'poor', 'hom', 'got', 'pied']",0,0
417,"['elderlygoos', 'per', 'pie', 'chart', 'math', 'isnt', 'strong', 'point']",0,1
418,"['koalaclumsy', 'that', 'httpstcomzpppgl']",0,1
419,"['thirzahsl', 'anoth', 'class']",0,1
420,"['axolotl', 'mad', 'day']",0,1
421,"['thismademecool', 'would', 'busy', 'writ', 'calc']",0,2
422,"['elderlygoos', 'sum']",0,1
423,"['lucybut', 'mean', 'say', 'whol', 'tim', 'wev', 'writ', 'could', 'play', 'minesweep']",0,1
424,"['othegodson', 'hug']",0,0
425,"['her', 'pie', 'chart', 'happy', 'piday', 'httpstcojatayxiqn']",75,332
426,"['elijay', 'el', 'mean', 'yo', 'big', 'kid', 'excel', 'tast', 'smoothy', 'may', 'ad', 'ne', 'httpstcovtgkiycytv']",0,1
427,"['deskbuddyuk', 'rachelaudreyh', 'ageuk', 'gre', 'day', 'rachel', 'cact']",2,2
428,"['danielaron', 'leagueoflegend', 'what', 'siz', 'wait', 'dont', 'tel', 'us', 'xxxxxxxxxxxxxxxxxxxxxs']",0,1
429,"['missfuzum', 'would', 'heartb', 'claud', 'long', 'dont', 'mind', 'shar', 'room', 'cur', 'red', 'head', 'girl', 'httpstconbzmpyra']",0,0
430,"['susanbowenuk', 'cogecop', 'photo', 'remind', 'us', 'song', 'heard', 'smoothy', 'bottl', 'sit', 'wal', 'httpstcouejvcznjs']",0,1
431,"['gillianwhalley', 'hihungryharriet', 'everyon', 'nee', 'gil', 'che', 'lif']",0,2
432,"['thealmightyword', 'gre', 'suggest', 'wed', 'worry', 'get', 'forecast', 'wrong', 'wel', 'leav', 'httpstcozgjuceln']",0,1
433,"['hannshaw', 'thank', 'han', 'alway', 'thought', 'smel', 'fresh', 'laundry', 'best', 'thing', 'planet', 'youv', 'got', 'us', 'think']",0,1
434,"['megansara', 'oh', 'nic', 'wev', 'heard', 'snow', 'upward']",0,1
435,"['hihungryharriet', 'honest', 'wish', 'wed', 'born', 'charm', 'brunch', 'spot', 'knowledg', 'whoev', 'behind', 'httpstcoxbhlrqg']",2,9
436,"['londonkirsty', 'start', 'rocky', 'mont', 'prep', 'dont', 'let', 'kirsty']",0,2
437,"['patersonfion', 'ye', 'greg']",0,0
438,"['pol', 'mullet']",0,1
439,"['uk', 'tim', 'new', 'york', 'tim', 'delh', 'tim', 'stop', 'ham', 'tim', 'httpstcoigluczhztv']",18,194
440,"['petezx', 'knowledg', 'ear', 'nin', 'scot', 'electronic', 'stil', 'somewh', 'sketchy', 'comin']",0,0
441,"['megansara', 'paus', 'clap', 'saf', 'flown', 'going', 'anywh', 'nic']",0,1
442,"['koalaclumsy', 'cant', 'beat', 'tuesday', 'afternoon', 'spot', 'bamboozl']",0,0
443,"['callikitson', 'cloudy', 'lik', 'bath', 'wat', 'bath', 'bomb']",0,1
444,"['alpacnolog', 'elderlygoos', 'that', 'bubbl', 'gumbrell', 'com', 'handy']",0,1
445,"['petezx', 'skyclappr', 'ther', 'e', 'that', 'ap', 'work']",0,0
446,"['jensz', 'moody', 'mystery', 'yo', 'writ', 'novel']",0,1
447,"['jamesfreedm', 'thank', 'get', 'touch', 'jam', 'round', 'decim', 'try', 'keep', 'thing', 'simpl', 'wel', 'p', 'httpstcoqzrlecenm']",0,1
448,"['nreubenschool', 'ye', 'that', 'get', 'stuck']",0,0
449,"['greenfl', 'stbrendans', 'ful', 'deserv', 'gre', 'going', 'guy']",0,1
450,"['mdclass', 'milldamschool', 'mdmrsthompson', 'watertontrust', 'youl', 'tea', 'tim']",0,3
451,"['mdclass', 'mag', 'work', 'bh', 'world', 'book', 'day', 'lot', 'crack', 'school', 'uniform']",2,3
452,"['bpsyeartwo', 'what', 'secret', 'lew']",0,1
453,"['oishiibak', 'sorry', 'hear', 'kit', 'sound', 'lik', 'faul', 'bottl', 'machin', 'send', 'best', 'dat', 'httpstcodnhjxg']",0,3
454,"['madamnlestrang', 'wev', 'gemm', 'go', 'show', 'tuesday', 'yo', 'mad']",0,0
455,"['jackston', 'that', 'good', 'clap', 'jack']",0,1
456,"['bishopweston', 'mag', 'word', 'whatev', 'heart', 'tonymak', 'not', 'upcom', 'fantasy', 'novel']",0,0
457,"['alpacnolog', 'elderlygoos', 'bet', 'marshmallow', 'storm']",0,0
458,"['matthewd', 'unapplaud', 'skybet']",0,0
459,"['damsonhr', 'alway', 'know', 'say', 'thank', 'den']",0,0
460,"['advitap', 'bowsbow', 'much', 'fal']",0,6
461,"['koalaclumsy', 'nail', 'go', 'headband']",0,0
462,"['weath', 'upd', 'applaud', 'sky']",63,341
463,"['mayab', 'sorry', 'see', 'may', 'drop', 'helloinnocentdrinkscouk', 'mess', 'wel', 'best', 'mak', 'httpstcooaclbjrmqn']",0,0
464,"['stmolaga', 'giyireland', 'let', 'see', 'much', 'shoot', 'overnight']",0,1
465,"['rosinacarley', 'stun', 'lot', 'thank', 'lot', 'jud']",0,1
466,"['suitcxsey', 'oo']",0,0
467,"['stmaryskillyl', 'wat', 'can', 'trowel', 'good', 'old', 'mess', 'bliss']",0,1
468,"['afoleystaid', 'enjoy', 'whilst', 'fresh', 'gre', 'work', 'gang']",0,0
469,"['mdclass', 'play', 'rocky', 'them']",1,3
470,"['ehnursery', 'didnt', 'think', 'anyth', 'could', 'impress', 'curtain', 'pea', 'plant', 'sur', 'show', 'us']",0,1
471,"['roomcron', 'theyr', 'going', 'mak', 'crack', 'sandwich']",0,0
472,"['lighthornehea', 'look', 'aw', 'background', 'lik', 'see']",0,0
473,"['moonbeamfairy', 'wait', 'til', 'see', 'shap', 'siz', 'plant']",0,0
474,"['giyireland', 'stmolaga', 'find', 'respond', 'wel', 'string', 'quartet', 'youv', 'got', 'on', 'lying', 'around']",0,1
475,"['creativeclass', 'back', 'pot', 'compost']",0,1
476,"['pjpie', 'fing', 'toe', 'arm', 'leg', 'hot', 'bun', 'cross']",1,1
477,"['ehnursery', 'nevermind', 'pea', 'deserv']",0,0
478,"['greenfl', 'sort', 'org', 'skil', 'dream', 'moth', 'day', 'next', 'sunday', 'right']",0,1
479,"['mdclass', 'rat', 'itl', 'met', 'tal', 'tim', 'next', 'year', 'math', 'math']",1,3
480,"['ehnursery', 'champ']",0,0
481,"['factdejo', 'rec', 'discov', 'someth', 'cal', 'belt', 'midmeet', 'wardrob', 'malfunct', 'thing', 'past']",0,0
482,"['pinkybrown', 'thank', 'get', 'touch', 'expl', 'altern', 'opt', 'straw', 'wort', 'httpstcoicpssdcat']",1,1
483,"['gabriellagordo', 'bet', 'hes', 'gre', 'guard', 'cuddl']",0,1
484,"['aylinmerriw', 'who', 'interview', 'parkinson', 'new', 'night', 'twenty', 'past', 'nin', 'new']",0,0
485,"['ummig', 'strongstemshe', 'giyireland', 'mmm', 'cupcak']",0,0
486,"['ummig', 'strongstemshe', 'giyireland', 'gre', 'see', 'get', 'stuck']",0,0
487,"['smachiavel', 'good', 'thing', 'match', 'four', 'third', 'wel', 'wingback', 'puck', 'twickenham', 'hoop']",0,1
488,"['mayathedragon', 'know', 'awkward', 'eyeboggl', 'wel']",0,0
489,"['suitcxsey', 'lik', 'volcano']",0,1
490,"['danjam', 'thank', 'lot', 'feedback', 'yo', 'tough', 'eg', 'crack', 'dan', 'wouldnt', 'way']",0,0
491,"['alastairboy', 'cateow', 'thank', 'alastair', 'fleek', 'thing', 'say', 'lit', 'skateboard', 'innoc']",0,4
492,"['anthonyrowley', 'rareltd', 'radderssgam', 'know', 'speak', 'span', 'httpstcobzxnogjjg']",0,1
493,"['pinkwald', 'mov', 'georg', 'marvel', 'medicin', 'wev', 'got', 'new', 'favourit', 'story']",0,1
494,"['speechlyk', 'nee', 'sunday', 'roast', 'youv', 'got', 'meal', 'deal']",0,1
495,"['seasummit', 'could', 'nev', 'run', 'sixteen', 'mil', 'watch', 'mil', 'twic', 'count']",0,0
496,"['danielaron', 'leagueoflegend', 'good', 'see', 'keep', 'head', 'warm', 'real', 'put', 'jacket', 'though']",1,1
497,"['benmoo', 'gre', 'spot', 'ben', 'consid', 'car', 'detect']",0,1
498,"['davisxo', 'real', 'sorry', 'hear', 'act', 'chang', 'old', 'recip', 'bas', 'feedback', 'peopl', 'httpstcofhhkkjjj']",0,1
499,"['peskyheart', 'thank', 'jenn', 'yo', 'top', 'peopl', 'want', 'uk', 'right', 'batm', 'ful', 'declut', 'n', 'httpstcoqxtabtnfs']",0,1
500,"['dukesba', 'visitba', 'visitsouthwest', 'bathmum', 'thank', 'lot', 'hop', 'spoil', 'mum']",0,0
501,"['gabriellagordo', 'pleas', 'gab', 'could', 'us', 'excus', 'get', 'guard', 'puppy', 'kit', 'rabbit']",0,1
502,"['lifeandlucy', 'dont', 'worry', 'lucy', 'ther', 'sev', 'tornado', 'pack', 'escap', 'tig', 'evil', 'sci', 'cal', 'dr', 'httpstcowwdvgulhu']",0,1
503,"['tasteforgin', 'craftginclub', 'gindrink', 'theginb', 'theginauth', 'ginterest', 'atukgin', 'sunset', 'glass', 'nic']",0,2
504,"['aylinmerriw', 'glad', 'yo', 'fan', 'aylin', 'wev', 'mad', 'not', 'youd', 'lik', 'big', 'altern', 'could', 'httpstcoooflupo']",0,1
505,"['tattyoldconv', 'thank', 'pass', 'kid', 'suggest', 'emm', 'sev', 'bit', 'tricky', 'numb', 'pack', 'ev', 'httpstcouwukpxb']",0,1
506,"['castlebaretn', 'look', 'lik', 'theyr', 'storm', 'along', 'gre', 'job', 'gang']",0,1
507,"['paulserghiou', 'ev', 'nee', 'proofread', 'check', 'label', 'know', 'cal']",0,1
508,"['augustwildflowr', 'stick', 'next', 'week', 'report']",0,2
509,"['rubycessford', 'thank', 'ruby', 'favourit', 'thingspizzadogsrubyraindrop', 'roseswhisk', 'ki', 'httpstcomuphtdxjzr']",1,7
510,"['kmjellybean', 'pleas', 'kel', 'record', 'fing', 'stil', 'cov', 'ink']",0,1
511,"['suitcxsey', 'hibern', 'wint']",0,1
512,"['sook', 'look', 'puppy', 'dog', 'ey', 'okay', 'theyr', 'puppy', 'dog', 'ey', 'theyr', 'stil', 'lov', 'ey']",0,0
513,"['mayathedragon', 'dragon', 'hug', 'that', 'real', 'quest']",0,1
514,"['mrhar', 'dream', 'duo']",0,1
515,"['smachiavel', 'wel', 'warn', 'scrum', 'pretty', 'hard', 'fin', 'furlong']",0,2
516,"['missfuzum', 'someon', 'already', 'claim', 'racquet', 'wev', 'got', 'jok', 'instead', 'friend', 'took', 'se', 'httpstcoxqvkydpnhs']",0,1
517,"['fordybeard', 'quit', 'everyth', 'alistair', 'wev', 'stil', 'got', 'comply', 'yo', 'bet', 'fly', 'ostrich']",0,1
518,"['dobolob', 'sorry', 'say', 'got', 'snap', 'leah', 'run', 'priz', 'fre', 'comply', 'instead', 'httpstcohguhlg']",1,2
519,"['dageniu', 'afraid', 'dan', 'comply', 'instead', 'youv', 'real', 'nail', 'hum', 'gre', 'job']",0,0
520,"['anthonyrowley', 'act', 'went', 'strangely', 'norm', 'friday']",0,1
521,"['leethelad', 'advert', 'com', 'soon']",1,2
522,"['weath', 'upd', 'grey', 'warm', 'lik', 'hippo', 'fleec']",189,810
523,"['simsbsim', 'gre', 'spot', 'ben', 'eagl', 'ref', 'friend', 'good', 'eyesight', 'beney', 'on', 'claim', 'httpstcobutytasc']",0,1
524,"['sandersmp', 'spread', 'lov', 'rosy', 'spread', 'lik', 'soft', 'but', 'fresh', 'bread']",1,1
525,"['greeneyedl', 'sorry']",1,1
526,"['bondjul', 'dont', 'worry', 'jam', 'bond', 'wont', 'tel', 'anyon', 'jam', 'bond']",1,1
527,"['cromerty', 'dont', 'want', 'hear', 'youv', 'hang', 'cromerty']",1,2
528,"['jasonhagu', 'feel', 'wont', 'last', 'long', 'wal', 'pop', 'address', 'dms', 'wel', 'zip']",1,2
