,text,re,fav
2737,"['rt', 'forb', 'talk', 'first', 'fem', 'direct', 'mit', 'largest', 'research', 'labhttpstcowlnhmpmtz', 'httpstcoqvsxvq']",78,0
2738,"['rt', 'tatacentermit', 'lead', 'ind', 'mit', 'today', 'discuss', 'collab', 'develop', 'tat', 'mitbetterworld', 'htt']",16,0
2739,"['sci', 'mitphys', 'see', 'atom', 'carv', 'person', 'spac', 'httpstcoaxyhbncx', 'httpstcordsyybfqi']",52,72
2740,"['hooray', 'sign', 'us', 'constitut', 'constitutionday', 'httpstcoowvvkjp']",57,108
2741,"['carbon', 'nanotub', 'stitch', 'could', 'produc', 'light', 'damageresist', 'plan', 'httpstcodrstwhcjo', 'httpstcojyxididvm']",83,124
2742,"['learn', 'fus', 'thought', 'fut', 'silv', 'espinos', 'phd', 'candid', 'httpstcowwrcqdfgzg', 'httpstcopfijfjs']",36,96
2743,"['new', 'langu', 'mitcsail', 'del', 'x', 'speedup', 'bigdat', 'problem', 'httpstcomxkweazb', 'httpstcolcchqgpqzb']",52,62
2744,"['alic', 'chong', 'rodriguez', 'design', 'wear', 'wom', 'heal', 'httpstcouycxnvogh', 'hispanicheritagemon', 'httpstcoddzvzaiy']",26,60
2745,"['conf', 'medialab', 'address', 'gend', 'bia', 'divers', 'includ', 'stem', 'httpstcooarlurips', 'httpstcondnvxzwkt']",27,43
2746,"['startup', 'show', 'prom', 'progress', 'mitdeltav', 'demo', 'day', 'httpstcoqqcmomsrbi', 'httpstcoxdrcyznh']",9,29
2747,"['study', 'find', 'connect', 'may', 'help', 'develop', 'brain', 'word', 'recognit', 'are', 'httpstcoounuqm', 'httpstcorrzglxji']",22,24
2748,"['on', 'hubweek', 'found', 'excit', 'host', 'around', 'ev', 'httpstconcycjrogty', 'httpstcodsssodsj']",16,39
2749,"['rt', 'mitalumn', 'meet', 'alumcr', 'robot', 'going', 'remind', 'kid', 'brush', 'tee', 'httpstcotcfvorg', 'https']",22,0
2750,"['rt', 'artsatmit', 'russ', 'mit', 'new', 'collab', 'bring', 'russ', 'cult', 'institut', 'httpstcoygrcppxxxt', 'httpstco']",33,0
2751,"['rt', 'wef', 'world', 'top', 'univers', 'httpstcovrkspwsip', 'edch', 'httpstcosmdqqyq']",145,0
2752,"['caltech', 'caltechbasebal', 'caltechbeav', 'cours', 'fak', 'scor', 'real', 'gam', 'mitfootbal', 'wouldv', 'trount', 'caltech']",1,6
2753,"['happy', 'gravitationalwavesannivers', 'st', 'detect', 'w', 'ligo', 'took', 'plac', 'year', 'ago', 'today', 'httpstcoxzcmswbwco', 'httpstcoaaxfayxcq']",72,84
2754,"['biofuel', 'produc', 'techn', 'mitchem', 'could', 'reduc', 'cost', 'antibiot', 'us', 'httpstcoxfovtsqpt', 'httpstcojenksswnzn']",33,37
2755,"['rt', 'mitslo', 'sophchang', 'perfect', 'guest', 'mit', 'hiphop', 'speak', 'sery', 'httpstcohxucqlum', 'httpstcoakiuuyl']",9,0
2756,"['rt', 'mitcsail', 'new', 'program', 'langu', 'milk', 'del', 'x', 'speedup', 'parallel', 'comput', 'httpstcozjhzauxzdo', 'httpstcoimoozsye']",90,0
2757,"['rt', 'mitlibr', 'today', 'big', 'nam', 'st', 'wom', 'known', 'taught', 'math', 'amp', 'philosoph', 'men', 'httpstcoggcrmywupe', 'wallinclud', 'https']",28,0
2758,"['mit', 'rank', 'nat', 'univers', 'usnew', 'httpstcozcddmjugw', 'httpstcokpvhtevmsz']",39,95
2759,"['assocy', 'prof', 'raskarmit', 'k', 'lemelsonmit', 'priz', 'congr', 'httpstcolgnyehn', 'httpstcoejsxjuybd']",31,69
2760,"['new', 'sci', 'enzym', 'cannib', 'convert', 'food', 'energy', 'httpstcoacaynuwma', 'httpstcobpftdhtqf']",38,57
2761,"['ondemand', 'shuttl', 'help', 'mit', 'commun', 'get', 'around', 'fal', 'httpstcotpmjptvdq', 'httpstcosxshzzzh']",30,76
2762,"['rt', 'mitslo', 'mit', 'startup', 'know', 'pict', 'perch', 'httpstcojqroeorg', 'httpstcogcjkmozpcg']",38,0
2763,"['rt', 'shassstud', 'talk', 'less', 'scrolling', 'mak', 'healthy', 'rel', 'httpstcorbiirg', 'sturkl', 'mitbetterworld', 'ht']",5,0
2764,"['nationalvideogamesday', 'look', 'sup', 'mario', 'broth', 'hard', 'httpstcougbakkqel', 'httpstcoefdjkqgskt']",30,58
2765,"['rt', 'miteec', 'prof', 'bhat', 'talk', 'xconom', 'car', 'womeninstem', 'httpstcofzrftymc', 'httpstcosfccsgfpz']",15,0
2766,"['phd', 'stud', 'anasuy', 'mand', 'microneedl', 'dev', 'could', 'painless', 'monit', 'immun', 'system', 'httpstcociejgrr', 'httpstcojnepvsicv']",49,75
2767,"['phys', 'new', 'maj', 'search', 'find', 'evid', 'hid', 'neutrino', 'partic', 'httpstcotualynxe', 'httpstcodyecetc']",58,84
2768,"['microfluid', 'chip', 'could', 'help', 'test', 'drug', 'al', 'neuromuscul', 'disord', 'httpstcodgdnmzhv', 'httpstcorqavdlcea']",77,84
2769,"['good', 'new', 'sign', 'decreas', 'risk', 'perceiv', 'httpstcovhsbeypamy', 'httpstcofkrarkthd']",29,38
2770,"['brain', 'build', 'panoram', 'mem', 'httpstcoezsttcrf', 'httpstcourzaxzc']",28,59
2771,"['research', 'medialab', 'develop', 'im', 'method', 'read', 'clos', 'book', 'httpstcolhvtnxgqjk', 'httpstcorjntuuov']",74,76
2772,"['big', 'gam', 'big', 'dat', 'spinoff', 'joltsens', 'track', 'hard', 'hit', 'wear', 'dev', 'httpstcogopmrmje', 'tbi', 'httpstcoqenlmxkqw']",27,37
2773,"['congr', 'osirisrex', 'team', 'tonight', 'success', 'launch', 'see', 'yr', 'httpstcoznjtaigph', 'httpstcopumjziij']",81,148
2774,"['rt', 'artsatmit', 'hour', 'cambridg', 'nytim', 'exclaim', 'mitlistart', 'must', 'see', 'httpstcofeyidfkumw', 'httpstco']",31,0
2775,"['biolog', 'discov', 'enigm', 'typ', 'rna', 'help', 'control', 'cel', 'fat', 'httpstcoajumstrzp', 'httpstcokppqwtren']",68,72
2776,"['found', 'mit', 'alumn', 'nuvustudio', 'school', 'classroom', 'subject', 'grad', 'httpstcoeitfsx', 'httpstcotnfgtkky']",40,63
2777,"['rt', 'shassstud', 'startrek', 'wish', 'httpstcogetjkfb']",37,0
2778,"['phd', 'stud', 'nil', 'wernerfelt', 'deploy', 'econom', 'address', 'quest', 'world', 'httpstcojlufvadesy', 'httpstcoaxpwzfj']",23,59
2779,"['port', 'dev', 'mitengin', 'produc', 'biopharmaceut', 'demand', 'httpstcooccxzmqe', 'httpstcopljlbheebs']",22,28
2780,"['rt', 'mitslo', 'prof', 'study', 'nik', 'supply', 'chain', 'find', 'lean', 'manufact', 'improv', 'work', 'wellb', 'httpstcopjsrqlnbt', 'httpst']",46,0
2781,"['rt', 'mitengin', 'guo', 'select', 'nca', 'wom', 'year', 'top', 'hon', 'httpstcogctprhvin', 'httpstcolbasorxo']",2,0
2782,"['new', 'study', 'find', 'increas', 'oc', 'acid', 'due', 'hum', 'act', 'httpstcocgwhrjyn', 'httpstcoxuiabkngl']",30,22
2783,"['mit', 'spinout', 'fastcapsystem', 'find', 'new', 'apply', 'ultracapacit', 'httpstcokicwiming', 'httpstcoidrqlof']",16,20
2784,"['watch', 'mit', 'monkey', 'bal', 'tak', 'year', 'flugt', 'charl', 'riv', 'httpstcoawmnyghkn', 'httpstcomxntqome']",26,34
2785,"['happy', 'first', 'day', 'class', 'mitstud', 'httpstcoxrkksi']",45,120
2786,"['lab', 'goal', 'real', 'provid', 'molecul', 'insight', 'chemistrymit', 'prof', 'mei', 'hong', 'httpstcokhlgne', 'httpstcogmfusequ']",26,39
2787,"['rt', 'mitalumn', 'joshuasarinan', 'phd', 'report', 'mitpicow', 'effort', 'decod', 'sleep', 'brain', 'httpstcoiqnsrxjeb', 'httpstco']",18,0
2788,"['rt', 'mitc', 'rain', 'hold', 'mean', 'cornhol', 'profess', 'mit', 'mitstud', 'httpstcovjqgqwhse']",16,0
2789,"['rt', 'mitenergy', 'mit', 'sum', 'vanderbiltu', 'juny', 'victor', 'yao', 'develop', 'scal', 'energyst', 'tech', 'httpstcoistawlnjp', 'https']",11,0
2790,"['rt', 'mitsap', 'urbona', 'studio', 'druzhb', 'project', 'balticpavil', 'labien', 'mitv', 'httpstcobdnlsynu', 'httpstcoy']",5,0
2791,"['new', 'techn', 'inv', 'mit', 'prec', 'meas', 'singlecel', 'grow', 'httpstcodnyggpmx', 'httpstcobotthkycm']",51,66
2792,"['mit', 'rank', 'world', 'top', 'univers', 'qs', 'httpstcoyhtoebfnv', 'qswur', 'httpstcowgwoe']",117,209
2793,"['what', 'wast', 'pow', 'hom', 'ask', 'ap', 'httpstcosyujhjjgyo', 'energyefficy', 'httpstcooaevdk']",43,45
2794,"['happy', 'laborday', 'express', 'gratitud', 'keep', 'mit', 'run', 'watch', 'httpstcojqwpbfdknp', 'httpstcofdntbe']",72,150
2795,"['databas', 'nonstandard', 'engl', 'could', 'yield', 'ap', 'non', 'engl', 'speak', 'httpstcoyxecvzok', 'httpstcowjqjqyvd']",48,91
2796,"['new', 'study', 'rev', 'link', 'circadianclock', 'disrupt', 'tum', 'grow', 'httpstcojgskqzwwk', 'httpstcopdgapfwjuh']",101,123
2797,"['docu', 'architect', 'eero', 'saarin', 'feat', 'two', 'mit', 'structures', 'httpstcocdnczvete', 'via', 'businessinsid', 'httpstcofxalvvgzf']",70,124
2798,"['rt', 'mitoc', 'tim', 'cronin', 'join', 'eapsmit', 'facul', 'hel', 'look', 'landatmo', 'interact', 'welcomehttpstcozceduay', 'https']",10,0
2799,"['rt', 'mitstud', 'bias', 'nobody', 'look', 'bet', 'mit', 'class', 'mit', 'classphoto', 'httpstcoykmfma']",39,0
2800,"['meas', 'expos', 'pollut', 'us', 'mobilephon', 'dat', 'httpstcotoldroz', 'mitbetterworld', 'httpstcozbmuvekg']",34,42
2801,"['tun', 'profess', 'examin', 'high', 'pract', 'inaug', 'mit', 'program', 'httpstcoiwjxqbxeu', 'httpstcoqwlvhztls']",13,30
2802,"['team', 'mitalumn', 'work', 'help', 'al', 'paty', 'connect', 'world', 'httpstcozhornumzby', 'httpstcouodhdxsuv']",19,46
2803,"['rt', 'mitalumn', 'watch', 'mit', 'spinout', 'rendeverheal', 'us', 'vr', 'aid', 'eld', 'car', 'httpstcowieexus', 'via', 'launchsum', 'httpstcodq']",17,0
2804,"['rt', 'mitl', 'design', 'bet', 'cheap', 'dprinted', 'hand', 'improv', 'prosthet', 'amp', 'qualityofl', 'us', 'httpstcopfmwlicgn', 'httpstc']",30,0
2805,"['met', 'rev', 'dual', 'person', 'battery', 'httpstcosnccrhdgn', 'httpstcoocjgwhpdwg']",22,44
2806,"['rohit', 'karnik', 'profess', 'mitmech', 'seek', 'sustain', 'solv', 'nanotechnolog', 'httpstcomeoydedf', 'httpstcoxwpxrd']",34,62
2807,"['tbt', 'mit', 'mov', 'day', 'pag', 'unoff', 'stud', 'mov', 'day', 'bostoncambridg', 'httpstcojgopdyh', 'httpstcomhdwaxvz']",19,55
2808,"['new', 'approach', 'biolog', 'circuit', 'design', 'en', 'sci', 'track', 'cel', 'hist', 'httpstcofldfxmwx', 'httpstconvweafmh']",90,130
2809,"['rt', 'mitistnew', 'behold', 'four', 'memb', 'mit', 'raspberryp', 'isampt', 'welcom', 'tut', 'enjoy', 'pis', 'https']",12,0
2810,"['wednesdaywisdom', 'quot', 'mit', 'institut', 'prof', 'mil', 'dresselha', 'httpstcorkrledvw', 'httpstcocftosiav']",24,40
2811,"['rt', 'mitsap', 'phd', 'stud', 'cauamcardoso', 'work', 'w', 'citeatmit', 'affect', 'soc', 'chang', 'mitbetterworld', 'httpstcofmwpgxyxo', 'httpstcoxs']",8,0
2812,"['new', 'mitmech', 'method', 'could', 'drast', 'reduc', 'pesticid', 'runoff', 'farm', 'httpstcoieidvzks', 'httpstcoynkbpdnxt']",29,52
2813,"['lov', 'work', 'new', 'idea', 'develop', 'new', 'kind', 'tool', 'tackl', 'bas', 'quest', 'httpstcouxfvncmj', 'httpstcovmdmluclyj']",28,69
2814,"['rt', 'mitstud', 'happy', 'see', 'fresh', 'fac', 'camp', 'academc', 'expo', 'today', 'mit', 'httpstcozhojnosgxu']",12,0
2815,"['metro', 'boston', 'best', 'publ', 'artwork', 'feat', 'two', 'work', 'mit', 'httpstcoyexotrdw', 'via', 'wbur', 'httpstcoxpk']",25,69
2816,"['presid', 'reif', 'mit', 'us', 'togeth', 'mak', 'bet', 'world', 'httpstcolucvnrjwa', 'httpstcopdgcbjpj']",22,48
2817,"['bury', 'sand', 'us', 'simpl', 'equ', 'push', 'httpstcoxfuhleu', 'httpstcozeswuylaax']",20,38
2818,"['rt', 'mitenergy', 'see', 'mov', 'toward', 'lowcarbon', 'fut', 'generalelect', 'httpstcoczcg', 'via', 'bostonglob', 'httpstco']",13,0
2819,"['cellphon', 'could', 'giv', 'city', 'plan', 'tim', 'acc', 'urb', 'travel', 'pattern', 'dat', 'httpstcofvznbcsm', 'httpstcojoadbzxkm']",47,63
2820,"['new', 'design', 'mitcsail', 'bring', 'glassesfr', 'big', 'screens', 'httpstcovqrvrnemm', 'httpstcokurmgyu']",30,57
2821,"['architect', 'tour', 'aroundmit', 'httpstcoqokfmwiphb', 'via', 'bostonglob', 'httpstcouuuvnetld']",24,54
2822,"['rt', 'mitslo', 'aerofarm', 'mit', 'mba', 'stud', 'see', 'opportun', 'challeng', 'verticalfarm', 'httpstcomtpumqf', 'httpstc']",48,0
2823,"['presid', 'convoc', 'warm', 'welcom', 'lov', 'day', 'mit', 'httpstcozdbnqnib']",10,70
2824,"['new', 'sol', 'cel', 'mit', 'masdarinst', 'efficy', 'cheap', 'counterpart', 'httpstcoztunlini', 'httpstcofucqzotdfq']",64,83
2825,"['congr', 'mit', 'nam', 'techreview', 'httpstcodvnnkjrg', 'tr', 'httpstcoaiscjcpv']",29,57
2826,"['childr', 'lit', 'ful', 'exampl', 'peopl', 'inspir', 'childr', 'httpstcowvydwxiw', 'httpstconrjmwlzt']",31,55
2827,"['new', 'chem', 'mit', 'could', 'overcom', 'key', 'drawback', 'lithiumair', 'battery', 'httpstcoywretwrinl', 'httpstcouwevkuwor']",133,182
2828,"['saf', 'bev', 'delivery', 'mitmech', 'spinoff', 'ellop', 'httpstcodheqkyxek', 'httpstcojgkxvmfv']",20,23
2829,"['happy', 'th', 'nat', 'treas', 'pion', 'whos', 'calc', 'got', 'us', 'moon', 'happybirthdaykatherinejohnson', 'httpstcocsmqmmyt']",131,183
2830,"['rt', 'medialab', 'vis', 'becom', 'tang', 'ishiimit', 'rad', 'atom', 'them', 'arselectronic', 'httpstcofoxofpm', 'httpstco']",51,0
2831,"['rt', 'edxonlin', 'mitxulab', 'help', 'strengthen', 'capac', 'individ', 'commun', 'see', 'process', 'httpstcougtvkicjo', 'https']",34,0
2832,"['mit', 'sutdsg', 'engin', 'print', 'structures', 'rememb', 'shap', 'httpstcoucwdwwhwbu', 'httpstcooeeohnuowm']",61,89
2833,"['welcom', 'class', 'mit', 'see', 'httpstcohtzqtll']",40,134
2834,"['womensequalityday', 'meet', 'katharin', 'mccormick', 'suffr', 'bir', 'control', 'pion', 'httpstcogrjfajveax', 'httpstcoirijnag']",55,108
2835,"['new', 'techn', 'help', 'chart', 'connect', 'funct', 'neuron', 'hum', 'brain', 'httpstcogkterptx', 'httpstcorrlgncksp']",58,83
2836,"['us', 'light', 'control', 'genom', 'edit', 'httpstcofvpzfqpyb', 'crispr', 'httpstcotnszkhayej']",44,56
2837,"['new', 'favorit', 'fragr', 'flav', 'could', 'mad', 'engin', 'yeast', 'httpstcopugvss', 'httpstcomuflmzigx']",22,60
2838,"['might', 'liv', 'extrasol', 'planet', 'proximab', 'suggest', 'profsaras', 'httpstcodmmvtwmns']",29,44
2839,"['rt', 'shassstud', 'wis', 'word', 'car', 'lai', 'lit', 'mech', 'head', 'toward', 'md', 'httpstcodshwjoji', 'httpstcomcik']",16,0
2840,"['book', 'mitdusp', 'janel', 'knoxhay', 'look', 'glob', 'carbon', 'emit', 'market', 'httpstcoyonndtio', 'httpstcoynzbnhowp']",14,18
2841,"['study', 'mut', 'benefit', 'specy', 'becom', 'competit', 'benign', 'environ', 'httpstcoxdtiwxmvzd', 'httpstcogqppdqiaa']",35,74
2842,"['rt', 'citeatmit', 'streamline', 'technolog', 'evalu', 'approach', 'globaldev', 'latest', 'report', 'httpstcohwumronyl', 'httpst']",8,0
2843,"['rt', 'mitocw', 'favorit', 'teach', 'insight', 'mit', 'facul', 'httpstcorzhcgozpp', 'httpstcoefmmumoc']",33,0
2844,"['instead', 'new', 'battery', 'mitdms', 'research', 'find', 'whol', 'new', 'way', 'produc', 'met', 'httpstcolmmpbq', 'httpstcowrkjtkew']",61,78
2845,"['rt', 'artsatmit', 'peopl', 'dont', 'know', 'invis', 'world', 'ex', 'around', 'artsatmit', 'arch', 'httpstcofyqohxqo', 'httpstco']",16,0
2846,"['design', 'mitcsail', 'en', 'flex', 'rout', 'traff', 'man', 'httpstcoalwdhpli', 'httpstcogfdujcqz']",19,36
2847,"['rt', 'mitcsail', 'wireless', 'system', 'transmit', 'dat', 'x', 'fast', 'reduc', 'network', 'congest', 'via', 'multipl', 'ap', 'httpstcojbucipqs', 'httpstco']",58,0
2848,"['research', 'rev', 'new', 'phys', 'fluid', 'flow', 'por', 'med', 'httpstcofkougfmmv', 'httpstcovihwnchek']",43,70
2849,"['dev', 'aim', 'improv', 'earinfect', 'diagnos', 'elimin', 'unnee', 'antibiot', 'httpstcoebhmhuwtvg', 'httpstcodsgasuumk']",32,56
2850,"['three', 'che', 'sir', 'tim', 'bernersl', 'inv', 'world', 'wid', 'web', 'happy', 'internautday', 'httpstcozdyazumoc', 'httpstcovumrvlezv']",184,242
2851,"['new', 'mitdeptofb', 'broadinstitut', 'cult', 'shap', 'microb', 'body', 'httpstcoiktzxyehq', 'httpstcowjqrnxs']",24,43
2852,"['rt', 'mitslo', 'meet', 'mit', 'slo', 'new', 'facul', 'memb', 'httpstcossitirhcj', 'httpstcoezkscyisng']",12,0
2853,"['mit', 'gradu', 'stud', 'georg', 'ni', 'work', 'dev', 'cre', 'steam', 'us', 'sunlight', 'httpstcomaejbyz', 'httpstcoxakjmzexqj']",73,128
2854,"['skyl', 'tibbit', 'design', 'cel', 'phon', 'assembl', 'httpstcosrtarisk', 'via', 'fastcodesign', 'httpstcojmogcmpwx']",36,58
2855,"['alfredo', 'alexanderkatz', 'bring', 'engin', 'ey', 'study', 'biolog', 'process', 'httpstcozpnpdil', 'httpstcozqootfveh']",58,75
2856,"['art', 'mitphilosoph', 'grad', 'stud', 'rebecc', 'millsop', 'seek', 'answ', 'httpstcopqdxebgb', 'httpstcorpudgclww']",16,47
2857,"['want', 'avoid', 'stumbl', 'moon', 'wear', 'vibr', 'boot', 'httpstconzceqiys', 'httpstcogyutkvqwv']",80,141
2858,"['launch', 'mit', 'dorm', 'room', 'romuluscap', 'control', 'mil', 'vc', 'asset', 'httpstcohnbkmnsv', 'httpstcoaimjllgw']",29,57
2859,"['rt', 'shassstud', 'what', 'say', 'httpstcoyhzeqnub']",20,0
2860,"['rt', 'mitcsail', 'new', 'ar', 'tech', 'let', 'reach', 'amp', 'touch', 'object', 'video', 'httpstconggztrmc', 'vr', 'httpstcossmbxnhno']",92,0
2861,"['mit', 'flugt', 'competit', 'fly', 'machin', 'sat', 'paus', 'nationalaviationday', 'httpstcoiiniiow', 'httpstcoztueqlvm']",29,50
2862,"['mit', 'engin', 'record', 'analog', 'mem', 'dna', 'hum', 'cel', 'httpstcowhbch', 'httpstcoivmpbvyr']",92,118
2863,"['par', 'phys', 'mayb', 'want', 'rebel', 'went', 'engin', 'httpstcoxkvsgthe', 'httpstconfkexikev']",121,280
2864,"['mittrain', 'art', 'jae', 'rhim', 'lee', 'cre', 'fut', 'bur', 'tech', 'httpstcomgjcfygq', 'via', 'creatorsproject', 'httpstcomhshfihoi']",15,46
2865,"['battery', 'mitdms', 'startup', 'solidenergycorp', 'could', 'keep', 'phon', 'charg', 'x', 'long', 'httpstcoozhudkojrk', 'httpstcotumgjns']",36,53
2866,"['grad', 'stud', 'alic', 'chong', 'rodriguez', 'design', 'wear', 'tech', 'fost', 'wom', 'heart', 'heal', 'httpstcouycxnvogh', 'httpstcoagfcmtfk']",44,92
2867,"['understand', 'ant', 'network', 'could', 'improv', 'httpstcowfamlhd', 'httpstcoyeufaqvqo']",52,68
2868,"['rt', 'mitistnew', 'get', 'ready', 'com', 'mit', 'get', 'mobl', 'ap', 'ful', 'tut', 'info', 'httpstcozphlrqid', 'mit', 'https']",9,0
2869,"['new', 'way', 'fix', 'long', 'wait', 'doct', 'off', 'httpstcopmspboqjo', 'httpstcokstitrnvgm']",14,38
2870,"['rt', 'sciencemit', 'mar', 'zub', 'seek', 'secret', 'hist', 'world', 'httpstcohnvgints', 'eapsmit', 'via', 'smithsonianm', 'httpstc']",12,0
2871,"['rt', 'mitsap', 'actmit', 'al', 'janneysound', 'mak', 'architect', 'spont', 'techreview', 'urbaninstru', 'httpstcopwlrkiukh', 'httpst']",4,0
2872,"['rt', 'mitshass', 'togeth', 'mak', 'bet', 'world', 'chang', 'mat', 'httpstcoxgyplkkh', 'mitbetterworld', 'httpstco']",29,0
2873,"['robot', 'mitcsail', 'help', 'nurs', 'schedule', 'task', 'httpstcocnfrkprj', 'httpstcomhbvumgblc']",59,53
2874,"['margarethamilton', 'th', 'bday', 'story', 'behind', 'apollo', 'cod', 'pic', 'tak', 'mit', 'httpstcouqmxatrjl', 'httpstcocwrombkiv']",394,460
2875,"['rt', 'mitalumn', 'engin', 'approach', 'tak', 'nov', 'triathleteand', 'mit', 'alumto', 'nat', 'stag', 'httpstcotlcarifnl', 'httpstco']",16,0
2876,"['new', 'spectroscop', 'analys', 'eapsmit', 'could', 'help', 'zero', 'mart', 'lif', 'httpstcotbfmnsyau', 'httpstcoszrxtvzxcb']",21,34
2877,"['study', 'today', 'elect', 'car', 'mak', 'maj', 'dent', 'us', 'carbon', 'emit', 'httpstcoqooigibr', 'ev', 'httpstcojlbvwxvth']",158,163
2878,"['new', 'enzym', 'map', 'could', 'lead', 'tre', 'three', 'sery', 'diseas', 'httpstcodbtnsnxla', 'httpstcopyvqvhbh']",44,64
2879,"['harmless', 'bacter', 'us', 'del', 'tox', 'payload', 'cant', 'httpstcoooqdimzpkv', 'engin', 'httpstcodcuqmaqqc']",56,98
2880,"['rt', 'mitalumn', 'see', 'mit', 'monkey', 'bal', 'act', 'saturday', 'flugt', 'httpstcolpspwfdhc', 'httpstcosrxfhmdj']",13,0
2881,"['rt', 'mitengin', 'wom', 'mitvbal', 'welcom', 'fiv', 'memb', 'class', 'httpstconyqmcnih', 'httpstcosjdrfhwccn']",5,0
2882,"['rt', 'techreview', 'part', 'solv', 'reg', 'solv', 'hubweek', 'ev', 'partn', 'cont', 'httpstcozskewxy', 'httpstcoamf']",14,0
2883,"['rt', 'mitenergy', 'year', 'mitidss', 'study', 'modern', 'ev', 'could', 'replac', 'cur', 'vehic', 'us', 'today', 'httpstcoznvqzbovzx', 'httpstcovmc']",30,0
2884,"['new', 'medialab', 'temp', 'tattoo', 'doubl', 'digit', 'interfac', 'httpstcolkeqoirlau', 'wear', 'httpstcoovuhsjwna']",116,173
2885,"['weird', 'mitphys', 'neutrino', 'travel', 'mil', 'individ', 'id', 'httpstcozqrmkunnwg', 'httpstcosncrtkci']",42,62
2886,"['tool', 'mitcsail', 'let', 'nonprogram', 'cre', 'databas', 'query', 'interfac', 'httpstcocidhemi', 'httpstcohghdrktwv']",52,86
2887,"['teach', 'next', 'gen', 'womeninstem', 'httpstcobjnjfihj', 'httpstcowsfpngorh']",44,73
2888,"['view', 'kil', 'court', 'feel', 'lik', 'day', 'httpstcojwwqxdald']",47,133
2889,"['rt', 'artsatmit', 'blog', 'art', 'mathem', 'origam', 'httpstcoqkwaxdu', 'httpstcoxtmuwndkn']",42,0
2890,"['rt', 'shassstud', 'art', 'mitphilosoph', 'phd', 'rebecc', 'millsop', 'path', 'answ', 'start', 'inbiolog', 'httpstconlhbbkitz', 'https']",18,0
2891,"['sens', 'mit', 'massg', 'aim', 'improv', 'acc', 'epid', 'plac', 'httpstcokcxvkksm', 'httpstcotbkmkfabv']",43,60
2892,"['new', 'selfshad', 'window', 'rapid', 'switch', 'glass', 'transp', 'dark', 'httpstcovopvev', 'httpstcokusnlyjy']",48,83
2893,"['support', 'clin', 'research', 'intensivec', 'databas', 'mitim', 'httpstcowjomkvtwy', 'medicin', 'httpstcohrtsxmdrh']",12,33
2894,"['rt', 'mitspectr', 'nin', 'thing', 'prob', 'dont', 'know', 'kochinstitut', 'mit', 'profess', 'bob', 'lang', 'httpstcortinhjbew', 'httpstco']",12,0
2895,"['mit', 'startup', 'let', 'seny', 'ent', 'world', 'virtualr', 'httpstcotiekycxp', 'via', 'bostonglob', 'httpstcovqznvlzewr']",40,82
2896,"['wear', 'joltsens', 'produc', 'mitalumn', 'detect', 'sportsrel', 'concuss', 'httpstcogopmrmje', 'httpstcoagsgukx']",26,68
2897,"['mit', 'study', 'off', 'poss', 'expl', 'lith', 'help', 'bipol', 'paty', 'httpstcoqniviomsyf', 'httpstconjpkuxfubu']",66,96
2898,"['rt', 'mitalumn', 'help', 'alum', 'lik', 'katy', 'gero', 'mysoof', 'bench', 'cre', 'smart', 'city', 'httpstcopkughoe', 'httpstcoi']",10,0
2899,"['mit', 'rank', 'divers', 'colleg', 'camp', 'hercamp', 'httpstcooqloyvng', 'divers', 'httpstcoipumfocs']",69,133
2900,"['rt', 'mitslo', 'two', 'mast', 'fin', 'grad', 'built', 'trad', 'platform', 'hemp', 'emerg', 'commod', 'httpstcolynpmld', 'httpst']",44,0
2901,"['new', 'langu', 'mitcsail', 'boost', 'comput', 'sim', 'httpstcojulkho', 'httpstcoqilhhrlezq']",56,87
2902,"['rt', 'mitocw', 'mit', 'many', 'gre', 'teach', 'assist', 'get', 'know', 'two', 'httpstcoeohavhhba', 'httpstcogpfdeqw']",17,0
2903,"['mit', 'undergrad', 'help', 'solv', 'chem', 'mystery', 'httpstcoacaynuwma', 'httpstcondzcogh']",21,49
2904,"['microfluid', 'dev', 'mitmech', 'off', 'way', 'study', 'elect', 'field', 'cant', 'therapy', 'httpstcogaqhrmhhm', 'httpstcoapcmup']",56,87
2905,"['system', 'mitcsail', 'protect', 'priv', 'paty', 'contribut', 'genom', 'databas', 'httpstcomipwsqqhg', 'httpstcocoaynktizp']",35,38
2906,"['mit', 'study', 'find', 'brain', 'connect', 'key', 'read', 'httpstcoounuqm', 'neuroscy', 'httpstcopkposoub']",51,61
2907,"['discov', 'euclid', 'tre', 'among', 'mitlibr', 'rar', 'book', 'httpstcodfunlzhwg', 'nationalbookloversday', 'httpstcodsqazzbix']",55,101
2908,"['interact', 'bt', 'microorg', 'marin', 'partic', 'may', 'shap', 'crit', 'carbon', 'cyc', 'httpstcouxiszehqig', 'httpstcoipyvtgvyh']",39,61
2909,"['rt', 'mitxonedx', 'learn', 'program', 'python', 'popul', 'mooc', 'upd', 'august', 'launch', 'httpstcocqommrlb', 'httpstcot']",38,0
2910,"['exhaust', 'search', 'socal', 'steril', 'neutrino', 'com', 'empty', 'httpstcotualynxe', 'httpstcoootwaezry']",23,38
2911,"['builtin', 'opt', 'could', 'en', 'chip', 'us', 'trap', 'ion', 'quant', 'bit', 'httpstcofvlyywir', 'qubit', 'httpstcoisuwkqrdji']",39,51
